Date: 12-02 at 15:55:19, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1763.38(5), mean: 3046.94, max: 3490.97
Date: 12-02 at 15:55:58, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1575.36(7), mean: 2684.79, max: 3204.66
Date: 12-02 at 15:56:48, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1508.03(7), mean: 2591.32, max: 3090.65
Date: 12-02 at 15:57:28, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1460.68(7), mean: 2081.35, max: 2566.62
Date: 12-02 at 15:58:09, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1447.61(7), mean: 2097.60, max: 2547.46
Date: 12-02 at 15:58:51, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1447.61(7), mean: 2110.39, max: 2581.04
Date: 12-02 at 15:59:41, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1392.60(10), mean: 1870.03, max: 2472.31
Date: 12-02 at 16:00:27, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1331.15(10), mean: 1872.06, max: 2459.48
Date: 12-02 at 16:01:15, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1327.85(10), mean: 1792.40, max: 2442.23
Date: 12-02 at 16:02:10, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1327.85(10), mean: 1739.65, max: 2469.27
Date: 12-02 at 16:03:19, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1327.85(10), mean: 1663.99, max: 2454.57
Date: 12-02 at 16:04:17, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1327.85(10), mean: 1494.61, max: 1628.11
Date: 12-02 at 16:05:23, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1327.85(10), mean: 1507.11, max: 1659.45
Date: 12-02 at 16:06:25, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1327.85(10), mean: 2663.83, max: 3037.28
Date: 12-02 at 16:07:16, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1327.85(10), mean: 2023.44, max: 2805.81
Date: 12-02 at 16:08:17, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1327.85(10), mean: 1922.47, max: 2537.11
Date: 12-02 at 16:09:17, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1327.85(10), mean: 1797.50, max: 2411.47
Date: 12-02 at 16:10:15, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1327.85(10), mean: 2846.77, max: 3224.24
Date: 12-02 at 16:11:08, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1327.85(10), mean: 2123.85, max: 3091.91
