Date: 06-30 at 18:31:19, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1696.78(11) mean: 2803.21, max: 3521.61
Date: 06-30 at 18:31:46, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1464.65(13) mean: 2452.54, max: 3309.23
Date: 06-30 at 18:32:18, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1364.72(13) mean: 2376.09, max: 3193.32
Date: 06-30 at 18:32:51, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1304.37(12) mean: 2107.41, max: 2910.53
Date: 06-30 at 18:33:30, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1285.88(12) mean: 2065.29, max: 2831.35
Date: 06-30 at 18:34:08, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1285.88(12) mean: 1936.32, max: 2773.42
Date: 06-30 at 18:34:48, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1285.88(12) mean: 1835.86, max: 2522.48
Date: 06-30 at 18:35:32, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1285.88(12) mean: 1836.94, max: 2488.09
Date: 06-30 at 18:36:18, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1285.88(12) mean: 1547.32, max: 2262.89
Date: 06-30 at 18:37:07, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1285.88(12) mean: 1496.57, max: 1745.61
Date: 06-30 at 18:37:58, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1285.88(12) mean: 1491.49, max: 1785.59
Date: 06-30 at 18:38:53, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1285.88(12) mean: 1485.30, max: 1743.16
Date: 06-30 at 18:39:50, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1285.88(12) mean: 1375.05, max: 1697.42
Date: 06-30 at 18:40:41, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1285.88(12) mean: 1482.09, max: 1648.23
Date: 06-30 at 18:41:49, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1280.96(11) mean: 1376.31, max: 1542.75
Date: 06-30 at 18:42:57, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1264.53(11) mean: 1380.32, max: 1570.54
Date: 06-30 at 18:44:06, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1263.56(11) mean: 1322.66, max: 1361.30
Date: 06-30 at 18:45:20, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1242.76(10) mean: 1373.42, max: 1428.41
