Date: 01-24 at 05:24:07, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1784.64(23), mean: 2528.25, max: 2830.38
Date: 01-24 at 05:25:07, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1735.31(22), mean: 2422.75, max: 2826.70
Date: 01-24 at 05:26:12, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1709.23(22), mean: 2131.92, max: 2776.40
Date: 01-24 at 05:27:18, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1709.16(22), mean: 2040.70, max: 2800.10
Date: 01-24 at 05:28:30, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1703.51(22), mean: 1775.28, max: 1844.17
Date: 01-24 at 05:29:34, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1703.51(22), mean: 1770.41, max: 1843.76
Date: 01-24 at 05:30:40, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1703.51(22), mean: 1753.54, max: 1831.70
Date: 01-24 at 05:31:36, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1700.37(22), mean: 1780.18, max: 1868.86
Date: 01-24 at 05:32:38, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1696.60(22), mean: 1796.97, max: 1864.29
Date: 01-24 at 05:33:33, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1696.60(22), mean: 1837.65, max: 1921.05
Date: 01-24 at 05:34:43, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1691.11(22), mean: 1759.37, max: 1827.22
Date: 01-24 at 05:35:42, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1690.82(21), mean: 1780.62, max: 1872.87
Date: 01-24 at 05:36:48, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1688.85(22), mean: 1743.89, max: 1806.00
Date: 01-24 at 05:37:49, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1688.85(22), mean: 1762.13, max: 1831.83
Date: 01-24 at 05:38:46, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1688.85(22), mean: 1794.02, max: 1876.96
Date: 01-24 at 05:39:52, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1688.85(22), mean: 1755.92, max: 1822.50
Date: 01-24 at 05:40:52, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1688.85(22), mean: 1786.17, max: 1865.19
Date: 01-24 at 05:41:56, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1688.85(22), mean: 2667.25, max: 3001.77
Date: 01-24 at 05:43:01, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1688.85(22), mean: 2449.18, max: 3015.58
Date: 01-24 at 05:44:06, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1688.85(22), mean: 2221.72, max: 3026.94
Date: 01-24 at 05:45:11, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1688.85(22), mean: 1898.66, max: 2918.09
Date: 01-24 at 05:46:16, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1688.85(22), mean: 2628.86, max: 2886.26
Date: 01-24 at 05:47:15, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1688.85(22), mean: 2465.81, max: 2922.68
