Date: 06-29 at 12:11:59, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1818.64(22) mean: 2469.39, max: 2794.76
Date: 06-29 at 12:13:43, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1817.65(22) mean: 2487.95, max: 2824.12
Date: 06-29 at 12:15:07, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1817.65(22) mean: 2539.98, max: 2908.37
Date: 06-29 at 12:16:28, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1769.09(24) mean: 1865.08, max: 1950.33
Date: 06-29 at 12:17:54, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1719.34(23) mean: 1804.17, max: 1982.35
Date: 06-29 at 12:19:32, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1719.34(23) mean: 1840.63, max: 2004.74
Date: 06-29 at 12:21:10, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1718.20(23) mean: 1864.37, max: 2030.80
Date: 06-29 at 12:22:43, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1712.15(22) mean: 1774.04, max: 1840.47
Date: 06-29 at 12:24:22, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1705.79(22) mean: 1772.81, max: 1837.98
Date: 06-29 at 12:26:14, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1705.79(22) mean: 1809.43, max: 1872.35
Date: 06-29 at 12:28:12, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1705.79(22) mean: 1789.17, max: 1879.94
Date: 06-29 at 12:30:02, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1705.42(23) mean: 1757.15, max: 1845.52
Date: 06-29 at 12:32:06, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1705.42(23) mean: 1782.22, max: 1869.88
Date: 06-29 at 12:34:02, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1705.42(23) mean: 1800.37, max: 1877.60
Date: 06-29 at 12:36:06, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1705.42(23) mean: 1806.62, max: 1878.45
Date: 06-29 at 12:38:01, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1705.42(23) mean: 1797.15, max: 1877.56
Date: 06-29 at 12:39:51, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1705.42(23) mean: 1833.23, max: 1950.88
Date: 06-29 at 12:41:46, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1705.42(23) mean: 1797.09, max: 1962.43
Date: 06-29 at 12:43:36, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1705.42(23) mean: 1833.72, max: 1969.66
Date: 06-29 at 12:45:31, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1705.42(23) mean: 1821.34, max: 1966.12
Date: 06-29 at 12:47:23, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1703.51(23) mean: 1879.20, max: 2013.74
Date: 06-29 at 12:49:18, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1694.56(22) mean: 1815.80, max: 2045.28
Date: 06-29 at 12:51:06, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1690.02(22) mean: 1787.35, max: 1996.01
Date: 06-29 at 12:52:52, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1690.02(22) mean: 1810.44, max: 1970.86
Date: 06-29 at 12:54:42, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1690.02(22) mean: 1747.78, max: 2022.30
Date: 06-29 at 12:56:26, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1690.02(22) mean: 1745.16, max: 1859.27
Date: 06-29 at 12:58:12, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1686.92(22) mean: 1715.68, max: 1761.37
Date: 06-29 at 13:00:06, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.68(21) mean: 1741.02, max: 1781.95
Date: 06-29 at 13:02:00, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.68(21) mean: 1721.64, max: 1800.68
Date: 06-29 at 13:03:51, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.68(21) mean: 1730.75, max: 1772.59
Date: 06-29 at 13:05:32, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.68(21) mean: 1717.89, max: 1819.68
Date: 06-29 at 13:07:16, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.68(21) mean: 1706.83, max: 1739.50
Date: 06-29 at 13:09:08, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.68(21) mean: 1750.31, max: 1900.13
Date: 06-29 at 13:10:52, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.68(21) mean: 1744.46, max: 1922.54
Date: 06-29 at 13:12:34, iter: 39, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1685.68(21) mean: 1704.08, max: 1735.24
