Date: 06-30 at 12:26:54, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1878.58(23) mean: 2504.16, max: 2794.73
Date: 06-30 at 12:28:07, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1780.95(22) mean: 2237.10, max: 2707.94
Date: 06-30 at 12:29:21, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1758.07(22) mean: 2230.88, max: 2764.55
Date: 06-30 at 12:30:36, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1735.08(22) mean: 2224.96, max: 2752.56
Date: 06-30 at 12:31:52, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1728.13(22) mean: 2240.13, max: 2752.59
Date: 06-30 at 12:33:10, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1726.60(22) mean: 2185.04, max: 2706.62
Date: 06-30 at 12:34:27, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1726.60(22) mean: 2199.76, max: 2730.05
Date: 06-30 at 12:35:41, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1726.60(22) mean: 2072.67, max: 2706.95
Date: 06-30 at 12:36:57, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1726.60(22) mean: 1818.53, max: 1917.02
Date: 06-30 at 12:38:10, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1726.60(22) mean: 1845.49, max: 1953.43
Date: 06-30 at 12:39:22, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1726.60(22) mean: 1888.92, max: 2056.73
Date: 06-30 at 12:40:30, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1722.59(21) mean: 1830.57, max: 2070.30
Date: 06-30 at 12:41:39, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1716.59(20) mean: 1844.71, max: 2078.58
Date: 06-30 at 12:42:47, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1714.82(20) mean: 1889.74, max: 2120.18
Date: 06-30 at 12:43:58, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1714.82(20) mean: 1901.69, max: 2158.88
