Date: 06-30 at 10:08:31, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1858.10(23) mean: 2601.64, max: 2824.25
Date: 06-30 at 10:09:47, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1762.68(22) mean: 2558.59, max: 2872.67
Date: 06-30 at 10:11:03, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1743.90(22) mean: 2397.66, max: 2894.64
Date: 06-30 at 10:12:19, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1726.97(23) mean: 2191.60, max: 2905.99
Date: 06-30 at 10:13:34, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1720.56(22) mean: 2213.61, max: 2866.94
Date: 06-30 at 10:14:49, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1707.69(22) mean: 2042.40, max: 2768.40
Date: 06-30 at 10:16:03, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1707.69(22) mean: 2066.52, max: 2721.81
Date: 06-30 at 10:17:20, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1707.69(22) mean: 1873.16, max: 2709.91
Date: 06-30 at 10:18:35, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1707.69(22) mean: 1862.87, max: 2658.35
Date: 06-30 at 10:19:50, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1703.47(22) mean: 1801.03, max: 1898.38
Date: 06-30 at 10:21:04, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1703.03(22) mean: 1821.55, max: 1919.85
Date: 06-30 at 10:22:20, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1703.03(22) mean: 1743.88, max: 1791.06
Date: 06-30 at 10:23:33, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1691.93(22) mean: 1748.59, max: 1815.49
Date: 06-30 at 10:24:44, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1691.62(22) mean: 1754.87, max: 1845.52
Date: 06-30 at 10:25:55, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1690.59(22) mean: 1760.76, max: 1875.72
Date: 06-30 at 10:27:08, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1690.59(22) mean: 1763.59, max: 1827.03
Date: 06-30 at 10:28:23, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1690.59(22) mean: 1785.41, max: 1860.20
Date: 06-30 at 10:29:35, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1690.59(22) mean: 1759.89, max: 1879.79
Date: 06-30 at 10:30:51, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1690.59(22) mean: 1727.34, max: 1808.37
Date: 06-30 at 10:32:05, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1690.59(22) mean: 1752.29, max: 1851.10
Date: 06-30 at 10:33:20, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1677.49(21) mean: 1723.90, max: 1767.80
Date: 06-30 at 10:34:27, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1675.76(21) mean: 1720.92, max: 1804.57
