Date: 06-30 at 00:50:23, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1839.88(22) mean: 2473.00, max: 2772.53
Date: 06-30 at 00:52:16, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1769.70(23) mean: 2438.23, max: 2771.81
Date: 06-30 at 00:54:13, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1757.19(23) mean: 2384.77, max: 2740.72
Date: 06-30 at 00:56:10, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1757.19(23) mean: 2279.60, max: 2783.72
Date: 06-30 at 00:58:11, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1746.83(23) mean: 2267.41, max: 2787.18
Date: 06-30 at 01:00:12, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1740.32(23) mean: 2174.14, max: 2705.74
Date: 06-30 at 01:02:18, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1737.66(23) mean: 2062.48, max: 2683.47
Date: 06-30 at 01:04:18, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1737.66(23) mean: 1967.86, max: 2668.13
Date: 06-30 at 01:06:16, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1737.66(23) mean: 1922.89, max: 2663.57
Date: 06-30 at 01:08:09, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1737.66(23) mean: 1831.45, max: 2015.28
Date: 06-30 at 01:10:10, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1732.16(22) mean: 1793.62, max: 1883.63
Date: 06-30 at 01:12:07, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1732.16(22) mean: 1804.93, max: 1908.67
Date: 06-30 at 01:14:01, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1732.16(22) mean: 1842.39, max: 1955.45
Date: 06-30 at 01:16:02, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1732.16(22) mean: 1820.81, max: 1946.01
Date: 06-30 at 01:18:00, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1732.16(22) mean: 1857.00, max: 1998.96
Date: 06-30 at 01:19:55, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1727.52(23) mean: 1877.99, max: 2007.32
Date: 06-30 at 01:21:55, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1716.27(22) mean: 1870.67, max: 2055.29
Date: 06-30 at 01:23:54, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1716.27(22) mean: 1808.82, max: 1979.84
Date: 06-30 at 01:25:51, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1716.27(22) mean: 1836.26, max: 2015.00
Date: 06-30 at 01:27:45, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1716.27(22) mean: 1857.12, max: 2056.34
Date: 06-30 at 01:29:39, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1716.27(22) mean: 1758.79, max: 1840.49
Date: 06-30 at 01:31:37, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1701.73(22) mean: 1817.20, max: 1974.17
Date: 06-30 at 01:33:27, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1692.73(21) mean: 1819.71, max: 2007.10
Date: 06-30 at 01:35:23, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1688.84(21) mean: 1816.74, max: 2008.08
Date: 06-30 at 01:37:11, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1688.84(21) mean: 1754.42, max: 1834.32
Date: 06-30 at 01:38:59, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1688.84(21) mean: 1761.26, max: 1844.05
Date: 06-30 at 01:40:55, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1688.84(21) mean: 1792.58, max: 1876.87
Date: 06-30 at 01:42:45, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1688.84(21) mean: 1800.85, max: 1913.84
Date: 06-30 at 01:44:35, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1688.84(21) mean: 1792.10, max: 1967.69
Date: 06-30 at 01:46:22, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1688.84(21) mean: 1775.89, max: 2016.52
Date: 06-30 at 01:48:09, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1688.84(21) mean: 1799.57, max: 2050.13
Date: 06-30 at 01:49:49, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1688.84(21) mean: 1732.37, max: 1771.19
Date: 06-30 at 01:51:39, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1688.84(21) mean: 1782.32, max: 1879.56
Date: 06-30 at 01:53:29, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1753.24, max: 1881.11
Date: 06-30 at 01:55:11, iter: 39, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1775.39, max: 1918.95
Date: 06-30 at 01:56:55, iter: 40, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1724.75, max: 1840.98
Date: 06-30 at 01:58:33, iter: 41, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1724.30, max: 1784.98
Date: 06-30 at 02:00:18, iter: 42, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1714.33, max: 1769.72
Date: 06-30 at 02:02:13, iter: 44, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1765.43, max: 1850.19
Date: 06-30 at 02:03:52, iter: 45, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1801.09, max: 1892.36
Date: 06-30 at 02:05:33, iter: 46, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1785.02, max: 1915.97
Date: 06-30 at 02:07:16, iter: 47, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1793.54, max: 1960.22
Date: 06-30 at 02:08:59, iter: 49, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1806.71, max: 1947.13
Date: 06-30 at 02:10:42, iter: 50, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1775.33, max: 1967.69
Date: 06-30 at 02:12:23, iter: 51, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1748.56, max: 1973.41
Date: 06-30 at 02:14:01, iter: 52, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1733.89, max: 1927.80
Date: 06-30 at 02:15:46, iter: 54, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1764.67, max: 1885.48
Date: 06-30 at 02:17:43, iter: 55, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1748.81, max: 1914.01
Date: 06-30 at 02:19:19, iter: 56, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1758.76, max: 1944.80
Date: 06-30 at 02:20:56, iter: 57, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1713.57, max: 1757.79
Date: 06-30 at 02:22:46, iter: 59, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1759.76, max: 1861.23
Date: 06-30 at 02:24:33, iter: 60, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1774.41, max: 1883.36
Date: 06-30 at 02:26:16, iter: 61, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1721.69, max: 1917.52
Date: 06-30 at 02:28:05, iter: 62, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1712.98, max: 1783.37
Date: 06-30 at 02:29:53, iter: 64, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1746.39, max: 1875.31
Date: 06-30 at 02:31:45, iter: 65, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1741.20, max: 1907.88
Date: 06-30 at 02:33:26, iter: 66, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1721.91, max: 1920.37
Date: 06-30 at 02:35:17, iter: 67, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1704.47, max: 1743.79
Date: 06-30 at 02:37:00, iter: 69, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1759.94, max: 1899.69
Date: 06-30 at 02:38:54, iter: 70, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1722.44, max: 1890.43
Date: 06-30 at 02:40:37, iter: 71, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1694.32, max: 1717.06
Date: 06-30 at 02:42:19, iter: 72, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1706.37, max: 1744.60
Date: 06-30 at 02:44:12, iter: 74, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1731.23, max: 1845.07
Date: 06-30 at 02:45:57, iter: 75, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1678.10(21) mean: 1707.88, max: 1776.81
