Date: 06-29 at 19:00:57, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1793.94(21) mean: 2477.33, max: 2784.87
Date: 06-29 at 19:02:20, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1746.51(21) mean: 2441.64, max: 2793.36
Date: 06-29 at 19:03:44, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1746.47(21) mean: 2333.88, max: 2803.98
Date: 06-29 at 19:05:07, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1746.47(21) mean: 2298.31, max: 2789.27
Date: 06-29 at 19:06:33, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1746.47(21) mean: 2189.48, max: 2789.60
Date: 06-29 at 19:08:01, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1746.47(21) mean: 2056.58, max: 2735.43
Date: 06-29 at 19:09:25, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1741.32(23) mean: 1970.48, max: 2716.48
Date: 06-29 at 19:10:52, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1736.94(23) mean: 1916.47, max: 2706.34
Date: 06-29 at 19:12:16, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1735.22(23) mean: 1925.58, max: 2722.15
Date: 06-29 at 19:13:41, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1734.47(23) mean: 1939.33, max: 2766.90
Date: 06-29 at 19:15:05, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1707.31(23) mean: 1932.31, max: 2801.99
Date: 06-29 at 19:16:30, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1707.31(23) mean: 1858.73, max: 2763.90
Date: 06-29 at 19:17:56, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1707.31(23) mean: 1886.32, max: 2803.82
Date: 06-29 at 19:19:22, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1703.57(21) mean: 1758.21, max: 1868.67
Date: 06-29 at 19:20:49, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1693.78(21) mean: 1738.97, max: 1794.83
Date: 06-29 at 19:22:08, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1687.01(22) mean: 1738.18, max: 1833.66
Date: 06-29 at 19:23:31, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1752.77, max: 1863.37
Date: 06-29 at 19:24:54, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1777.89, max: 1911.91
Date: 06-29 at 19:26:20, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1745.53, max: 1843.53
Date: 06-29 at 19:27:42, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1767.21, max: 1808.07
Date: 06-29 at 19:29:04, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1784.08, max: 1831.17
Date: 06-29 at 19:30:29, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1830.58, max: 1991.98
Date: 06-29 at 19:31:51, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1854.12, max: 2043.53
Date: 06-29 at 19:33:12, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1798.32, max: 1989.12
Date: 06-29 at 19:34:36, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1818.56, max: 1997.03
Date: 06-29 at 19:35:59, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1883.34, max: 2062.38
Date: 06-29 at 19:37:20, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1758.86, max: 1863.77
Date: 06-29 at 19:38:44, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1746.49, max: 1848.25
Date: 06-29 at 19:40:06, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1772.53, max: 1896.41
Date: 06-29 at 19:41:28, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1820.91, max: 1994.97
Date: 06-29 at 19:42:50, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1722.52, max: 1765.39
Date: 06-29 at 19:44:12, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1747.69, max: 1810.20
Date: 06-29 at 19:45:34, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1750.67, max: 1842.16
Date: 06-29 at 19:46:57, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1771.96, max: 1902.50
Date: 06-29 at 19:48:20, iter: 39, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1817.53, max: 1959.40
Date: 06-29 at 19:49:41, iter: 40, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1727.35, max: 1780.94
Date: 06-29 at 19:51:06, iter: 41, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1753.66, max: 1817.36
Date: 06-29 at 19:52:31, iter: 43, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1751.95, max: 1908.11
Date: 06-29 at 19:53:52, iter: 44, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1727.36, max: 1870.83
Date: 06-29 at 19:55:14, iter: 45, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1730.28, max: 1870.43
Date: 06-29 at 19:56:35, iter: 46, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1758.46, max: 1900.04
Date: 06-29 at 19:57:57, iter: 48, fix: false, local: true, cut car: true, new generate: true, Khoo: 1613.59 best obj: 1681.36(22) mean: 1769.17, max: 1938.91
