Date: 08-10 at 14:01:37, iter: 1, new3, Khoo: 1053.5, current_best: 1318.04 best obj: 1318.04(15) mean: 2248.68, max: 2935.09
Date: 08-10 at 14:04:35, iter: 2, new3, Khoo: 1053.5, current_best: 1243.26 best obj: 1243.26(14) mean: 2157.61, max: 2913.46
Date: 08-10 at 14:07:14, iter: 3, new3, Khoo: 1053.5, current_best: 1208.95 best obj: 1208.95(14) mean: 2182.64, max: 2907.59
Date: 08-10 at 14:10:04, iter: 4, new3, Khoo: 1053.5, current_best: 1187.64 best obj: 1187.64(14) mean: 2059.41, max: 2897.17
Date: 08-10 at 14:13:01, iter: 5, new3, Khoo: 1053.5, current_best: 1170.00 best obj: 1170.00(13) mean: 1801.68, max: 2713.16
Date: 08-10 at 14:15:37, iter: 6, new3, Khoo: 1053.5, current_best: 1159.23 best obj: 1159.23(13) mean: 1707.81, max: 2413.81
Date: 08-10 at 14:18:20, iter: 7, new3, Khoo: 1053.5, current_best: 1159.23 best obj: 1159.23(13) mean: 1603.03, max: 2366.50
Date: 08-10 at 14:21:14, iter: 8, new3, Khoo: 1053.5, current_best: 1159.23 best obj: 1159.23(13) mean: 1329.42, max: 1475.77
Date: 08-10 at 14:23:57, iter: 9, new3, Khoo: 1053.5, current_best: 1159.23 best obj: 1159.23(13) mean: 1299.69, max: 1521.95
Date: 08-10 at 14:26:33, iter: 10, new3, Khoo: 1053.5, current_best: 1123.59 best obj: 1123.59(13) mean: 1246.93, max: 1378.69
Date: 08-10 at 14:28:56, iter: 11, new3, Khoo: 1053.5, current_best: 1115.39 best obj: 1115.39(13) mean: 1263.91, max: 1389.68
Date: 08-10 at 14:31:24, iter: 12, new3, Khoo: 1053.5, current_best: 1115.39 best obj: 1115.39(13) mean: 1266.78, max: 1399.35
Date: 08-10 at 14:34:19, iter: 13, new3, Khoo: 1053.5, current_best: 1115.39 best obj: 1115.39(13) mean: 1240.76, max: 1407.77
Date: 08-10 at 14:36:46, iter: 14, new3, Khoo: 1053.5, current_best: 1104.50 best obj: 1104.50(12) mean: 1272.97, max: 1465.46
Date: 08-10 at 14:39:28, iter: 15, new3, Khoo: 1053.5, current_best: 1101.59 best obj: 1101.59(12) mean: 1155.53, max: 1408.59
Date: 08-10 at 14:42:01, iter: 16, new3, Khoo: 1053.5, current_best: 1100.35 best obj: 1100.35(12) mean: 1140.32, max: 1245.62
Date: 08-10 at 14:44:51, iter: 17, new3, Khoo: 1053.5, current_best: 1098.88 best obj: 1098.88(12) mean: 1143.23, max: 1261.73
Date: 08-10 at 14:47:10, iter: 18, new3, Khoo: 1053.5, current_best: 1092.09 best obj: 1092.09(12) mean: 1155.24, max: 1317.01
Date: 08-10 at 14:49:43, iter: 19, new3, Khoo: 1053.5, current_best: 1090.22 best obj: 1090.22(12) mean: 1123.22, max: 1158.37
Date: 08-10 at 14:52:37, iter: 20, new3, Khoo: 1053.5, current_best: 1088.61 best obj: 1088.61(12) mean: 1125.65, max: 1157.60
Date: 08-10 at 14:55:06, iter: 21, new3, Khoo: 1053.5, current_best: 1088.61 best obj: 1088.61(12) mean: 1124.73, max: 1156.96
Date: 08-10 at 14:57:31, iter: 22, new3, Khoo: 1053.5, current_best: 1088.61 best obj: 1088.61(12) mean: 1169.11, max: 1203.34
Date: 08-10 at 15:00:07, iter: 23, new3, Khoo: 1053.5, current_best: 1088.61 best obj: 1088.61(12) mean: 1136.37, max: 1183.14
Date: 08-10 at 15:02:28, iter: 24, new3, Khoo: 1053.5, current_best: 1086.17 best obj: 1086.17(12) mean: 1166.35, max: 1208.90
Date: 08-10 at 15:05:05, iter: 25, new3, Khoo: 1053.5, current_best: 1084.80 best obj: 1084.80(12) mean: 1118.07, max: 1251.67
Date: 08-10 at 15:07:33, iter: 26, new3, Khoo: 1053.5, current_best: 1084.80 best obj: 1084.80(12) mean: 1133.17, max: 1274.46
Date: 08-10 at 15:10:06, iter: 27, new3, Khoo: 1053.5, current_best: 1082.95 best obj: 1082.95(12) mean: 1109.23, max: 1289.90
Date: 08-10 at 15:12:38, iter: 28, new3, Khoo: 1053.5, current_best: 1082.95 best obj: 1082.95(12) mean: 1101.71, max: 1174.85
Date: 08-10 at 15:15:03, iter: 29, new3, Khoo: 1053.5, current_best: 1082.95 best obj: 1082.95(12) mean: 1102.09, max: 1167.05
Date: 08-10 at 15:17:34, iter: 30, new3, Khoo: 1053.5, current_best: 1082.95 best obj: 1082.95(12) mean: 1109.87, max: 1181.03
Date: 08-10 at 15:20:03, iter: 32, new3, Khoo: 1053.5, current_best: 1082.95 best obj: 1082.95(12) mean: 1130.79, max: 1453.19
Date: 08-10 at 15:22:30, iter: 33, new3, Khoo: 1053.5, current_best: 1082.95 best obj: 1082.95(12) mean: 1123.45, max: 1437.44
Date: 08-10 at 15:24:56, iter: 34, new3, Khoo: 1053.5, current_best: 1082.95 best obj: 1082.95(12) mean: 1112.94, max: 1459.87
Date: 08-10 at 15:27:09, iter: 35, new3, Khoo: 1053.5, current_best: 1082.95 best obj: 1082.95(12) mean: 1136.24, max: 1201.15
Date: 08-10 at 15:29:34, iter: 36, new3, Khoo: 1053.5, current_best: 1081.34 best obj: 1081.34(12) mean: 1112.12, max: 1249.69
Date: 08-10 at 15:31:59, iter: 37, new3, Khoo: 1053.5, current_best: 1081.34 best obj: 1081.34(12) mean: 1100.86, max: 1158.82
Date: 08-10 at 15:34:22, iter: 38, new3, Khoo: 1053.5, current_best: 1081.34 best obj: 1081.34(12) mean: 1099.70, max: 1154.27
Date: 08-10 at 15:36:57, iter: 39, new3, Khoo: 1053.5, current_best: 1081.34 best obj: 1081.34(12) mean: 1104.34, max: 1172.31
Date: 08-10 at 15:39:32, iter: 41, new3, Khoo: 1053.5, current_best: 1081.34 best obj: 1081.34(12) mean: 1108.29, max: 1235.11
Date: 08-10 at 15:41:53, iter: 42, new3, Khoo: 1053.5, current_best: 1081.34 best obj: 1081.34(12) mean: 1138.23, max: 1282.04
Date: 08-10 at 15:44:30, iter: 43, new3, Khoo: 1053.5, current_best: 1081.32 best obj: 1081.32(12) mean: 1118.49, max: 1320.08
Date: 08-10 at 15:47:15, iter: 44, new3, Khoo: 1053.5, current_best: 1081.32 best obj: 1081.32(12) mean: 1109.08, max: 1305.34
Date: 08-10 at 15:49:42, iter: 45, new3, Khoo: 1053.5, current_best: 1081.32 best obj: 1081.32(12) mean: 1099.17, max: 1330.79
Date: 08-10 at 15:51:55, iter: 46, new3, Khoo: 1053.5, current_best: 1081.32 best obj: 1081.32(12) mean: 1122.15, max: 1337.31
Date: 08-10 at 15:54:18, iter: 48, new3, Khoo: 1053.5, current_best: 1081.32 best obj: 1081.32(12) mean: 1229.21, max: 1551.06
Date: 08-10 at 15:56:46, iter: 49, new3, Khoo: 1053.5, current_best: 1074.50 best obj: 1074.50(12) mean: 1149.78, max: 1515.84
Date: 08-10 at 15:59:15, iter: 50, new3, Khoo: 1053.5, current_best: 1074.50 best obj: 1074.50(12) mean: 1112.85, max: 1236.63
Date: 08-10 at 16:01:46, iter: 51, new3, Khoo: 1053.5, current_best: 1074.50 best obj: 1074.50(12) mean: 1100.33, max: 1197.49
Date: 08-10 at 16:04:09, iter: 52, new3, Khoo: 1053.5, current_best: 1074.50 best obj: 1074.50(12) mean: 1091.16, max: 1155.80
Date: 08-10 at 16:06:53, iter: 54, new3, Khoo: 1053.5, current_best: 1074.50 best obj: 1074.50(12) mean: 1132.54, max: 1323.62
Date: 08-10 at 16:09:21, iter: 55, new3, Khoo: 1053.5, current_best: 1074.50 best obj: 1074.50(12) mean: 1119.99, max: 1243.71
