Date: 12-30 at 23:58:24, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59, best obj: 1738.94(21), mean: 2584.96, max: 2842.69
Date: 12-30 at 23:59:33, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59, best obj: 1715.72(21), mean: 2443.24, max: 2805.86
Date: 12-31 at 00:00:47, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59, best obj: 1693.35(21), mean: 2465.56, max: 2800.53
Date: 12-31 at 00:01:55, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59, best obj: 1683.83(21), mean: 2316.88, max: 2773.97
Date: 12-31 at 00:03:08, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59, best obj: 1683.83(21), mean: 2248.89, max: 2775.43
Date: 12-31 at 00:04:28, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59, best obj: 1683.83(21), mean: 2139.87, max: 2795.86
Date: 12-31 at 00:05:43, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59, best obj: 1683.83(21), mean: 1972.40, max: 2815.72
Date: 12-31 at 00:06:57, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59, best obj: 1683.83(21), mean: 1924.18, max: 2775.05
Date: 12-31 at 00:08:12, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59, best obj: 1683.83(21), mean: 1902.61, max: 2091.23
Date: 12-31 at 00:09:20, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59, best obj: 1683.83(21), mean: 1875.25, max: 2091.15
Date: 12-31 at 00:10:27, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59, best obj: 1683.83(21), mean: 1913.18, max: 2153.32
Date: 12-31 at 00:11:36, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59, best obj: 1683.83(21), mean: 1936.57, max: 2209.94
Date: 12-31 at 00:12:45, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59, best obj: 1683.83(21), mean: 1956.86, max: 2126.28
Date: 12-31 at 00:14:07, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1613.59, best obj: 1683.83(21), mean: 1759.08, max: 1809.19
