Date: 11-26 at 05:53:40, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1182.66(16), mean: 3243.74, max: 4182.20
Date: 11-26 at 05:54:32, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1000.87(14), mean: 3112.10, max: 3924.12
Date: 11-26 at 05:55:29, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 993.30(14), mean: 1293.31, max: 1435.68
Date: 11-26 at 05:56:19, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 967.87(13), mean: 1232.65, max: 1391.27
Date: 11-26 at 05:57:11, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 966.19(13), mean: 1246.22, max: 1426.39
Date: 11-26 at 05:57:58, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 966.19(13), mean: 1230.86, max: 1457.69
Date: 11-26 at 05:58:47, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 966.19(13), mean: 1223.33, max: 1495.61
Date: 11-26 at 05:59:43, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 966.19(13), mean: 1117.33, max: 1453.34
Date: 11-26 at 06:00:32, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 928.81(12), mean: 1065.63, max: 1431.86
Date: 11-26 at 06:01:26, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 927.27(12), mean: 1006.67, max: 1394.07
Date: 11-26 at 06:02:19, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 926.50(12), mean: 991.55, max: 1091.78
Date: 11-26 at 06:03:09, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 926.50(12), mean: 957.62, max: 1091.00
Date: 11-26 at 06:03:57, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 926.50(12), mean: 982.63, max: 1117.11
Date: 11-26 at 06:04:51, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 925.58(12), mean: 949.07, max: 1002.13
Date: 11-26 at 06:05:41, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 925.58(12), mean: 941.43, max: 963.57
Date: 11-26 at 06:06:34, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 925.58(12), mean: 941.19, max: 963.57
Date: 11-26 at 06:07:27, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 925.58(12), mean: 945.07, max: 994.88
Date: 11-26 at 06:08:17, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 925.58(12), mean: 942.88, max: 962.64
Date: 11-26 at 06:09:05, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 925.58(12), mean: 942.88, max: 962.64
Date: 11-26 at 06:09:56, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 925.58(12), mean: 942.88, max: 962.64
Date: 11-26 at 06:10:50, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 925.58(12), mean: 942.88, max: 962.64
Date: 11-26 at 06:11:45, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 925.58(12), mean: 942.88, max: 962.64
Date: 11-26 at 06:12:33, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 925.58(12), mean: 942.88, max: 962.64
Date: 11-26 at 06:13:23, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 925.58(12), mean: 942.88, max: 962.64
