Date: 11-26 at 08:15:13, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1387.13(13), mean: 3599.46, max: 4194.13
Date: 11-26 at 08:16:04, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1259.80(13), mean: 3463.61, max: 3908.00
Date: 11-26 at 08:16:58, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1248.03(13), mean: 3411.69, max: 3867.09
Date: 11-26 at 08:17:47, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1200.67(13), mean: 3177.09, max: 3775.90
Date: 11-26 at 08:18:47, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1200.30(13), mean: 1352.55, max: 1501.57
Date: 11-26 at 08:19:41, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1084.58(14), mean: 1275.23, max: 1474.50
Date: 11-26 at 08:20:29, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1068.99(14), mean: 1297.52, max: 1458.12
Date: 11-26 at 08:21:23, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1035.97(13), mean: 1265.89, max: 1508.91
Date: 11-26 at 08:22:17, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 960.24(12), mean: 1160.53, max: 1505.45
Date: 11-26 at 08:23:13, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 960.24(12), mean: 1099.18, max: 1233.74
Date: 11-26 at 08:24:07, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 960.24(12), mean: 1073.35, max: 1192.61
Date: 11-26 at 08:24:52, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 960.24(12), mean: 1098.58, max: 1197.96
Date: 11-26 at 08:25:40, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 960.24(12), mean: 1166.59, max: 1270.18
Date: 11-26 at 08:26:35, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 960.24(12), mean: 1076.63, max: 1235.70
Date: 11-26 at 08:27:24, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 928.03(12), mean: 1029.09, max: 1168.85
Date: 11-26 at 08:28:16, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 918.89(12), mean: 1017.21, max: 1179.45
Date: 11-26 at 08:29:10, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.99(11), mean: 964.84, max: 1025.25
Date: 11-26 at 08:29:59, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.06(11), mean: 950.98, max: 1006.33
Date: 11-26 at 08:30:50, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.06(11), mean: 945.46, max: 1006.33
Date: 11-26 at 08:31:41, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.06(11), mean: 915.52, max: 952.46
Date: 11-26 at 08:32:25, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.06(11), mean: 902.00, max: 952.46
Date: 11-26 at 08:33:12, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.06(11), mean: 902.00, max: 952.46
Date: 11-26 at 08:34:01, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.06(11), mean: 902.00, max: 952.46
Date: 11-26 at 08:34:52, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.06(11), mean: 899.92, max: 926.36
Date: 11-26 at 08:35:36, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 895.26(11), mean: 896.38, max: 896.99
Date: 11-26 at 08:36:23, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 892.46(11), mean: 893.43, max: 895.26
Date: 11-26 at 08:37:11, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 892.46(11), mean: 892.80, max: 895.26
Date: 11-26 at 08:38:00, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 892.46(11), mean: 897.25, max: 964.24
Date: 11-26 at 08:38:45, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 892.46(11), mean: 894.83, max: 928.06
Date: 11-26 at 08:39:31, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 892.46(11), mean: 894.83, max: 928.06
Date: 11-26 at 08:40:20, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 892.46(11), mean: 894.83, max: 928.06
Date: 11-26 at 08:41:11, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 892.46(11), mean: 894.83, max: 928.06
Date: 11-26 at 08:41:56, #particle: 15, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 892.46(11), mean: 894.72, max: 926.35
Date: 11-26 at 08:42:42, #particle: 15, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 892.46(11), mean: 894.58, max: 924.24
Date: 11-26 at 08:43:29, #particle: 15, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 892.46(11), mean: 894.58, max: 924.24
Date: 11-26 at 08:44:19, #particle: 15, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 892.46(11), mean: 894.58, max: 924.24
