Date: 02-03 at 00:47:46, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 874.87, best obj: 1192.13(5), mean: 3002.76, max: 3627.16
Date: 02-03 at 00:48:45, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 874.87, best obj: 1110.44(7), mean: 1179.49, max: 1229.87
Date: 02-03 at 00:50:06, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 874.87, best obj: 1005.01(7), mean: 1222.23, max: 1267.36
Date: 02-03 at 00:51:18, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 874.87, best obj: 983.77(7), mean: 1272.14, max: 1327.02
Date: 02-03 at 00:52:34, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 874.87, best obj: 983.77(7), mean: 1208.48, max: 1287.37
Date: 02-03 at 00:53:34, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 874.87, best obj: 983.77(7), mean: 1106.20, max: 1274.12
Date: 02-03 at 00:54:53, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 874.87, best obj: 983.77(7), mean: 1046.85, max: 1122.18
Date: 02-03 at 00:55:48, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 874.87, best obj: 983.77(7), mean: 1071.48, max: 1183.62
Date: 02-03 at 00:56:53, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 874.87, best obj: 983.77(7), mean: 2181.97, max: 2642.28
Date: 02-03 at 00:58:00, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 874.87, best obj: 983.77(7), mean: 1138.29, max: 1256.75
Date: 02-03 at 00:59:07, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 874.87, best obj: 983.77(7), mean: 1181.77, max: 1307.33
Date: 02-03 at 01:00:00, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 874.87, best obj: 983.77(7), mean: 1124.69, max: 1270.75
Date: 02-03 at 01:01:29, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 874.87, best obj: 983.77(7), mean: 2532.87, max: 3130.16
Date: 02-03 at 01:03:01, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 874.87, best obj: 983.77(7), mean: 1199.23, max: 1302.55
