Date: 04-10 at 21:43:04, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 543.19(3), mean: 670.67, max: 1075.49
Date: 04-10 at 21:43:05, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 501.62(3), mean: 666.30, max: 1198.64
Date: 04-10 at 21:43:06, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 489.30(2), mean: 772.66, max: 1537.03
Date: 04-10 at 21:43:07, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 489.30(2), mean: 864.07, max: 1884.53
Date: 04-10 at 21:43:09, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 489.30(2), mean: 919.79, max: 2026.33
Date: 04-10 at 21:43:11, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 489.30(2), mean: 976.50, max: 2168.12
Date: 04-10 at 21:43:13, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 489.30(2), mean: 1033.22, max: 2309.92
Date: 04-10 at 21:43:16, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 489.30(2), mean: 1172.22, max: 2657.42
Date: 04-10 at 21:43:21, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 489.30(2), mean: 1311.23, max: 3004.93
Date: 04-10 at 21:43:26, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 489.30(2), mean: 1367.94, max: 3146.73
Date: 04-10 at 21:43:32, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 489.30(2), mean: 1424.66, max: 3288.52
Date: 04-10 at 21:43:40, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 489.30(2), mean: 1563.66, max: 3636.03
Date: 04-10 at 21:43:50, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 489.30(2), mean: 1620.38, max: 3777.82
