Date: 04-13 at 23:04:45, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 659.33(3), mean: 713.78, max: 780.62
Date: 04-13 at 23:04:46, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 593.29(3), mean: 669.27, max: 717.01
Date: 04-13 at 23:04:47, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 583.34(3), mean: 666.02, max: 717.01
Date: 04-13 at 23:04:48, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 583.34(3), mean: 666.02, max: 717.01
Date: 04-13 at 23:04:49, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 583.34(3), mean: 666.02, max: 717.01
Date: 04-13 at 23:04:49, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 583.34(3), mean: 666.02, max: 717.01
Date: 04-13 at 23:04:50, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 583.34(3), mean: 625.47, max: 674.31
Date: 04-13 at 23:04:51, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 583.34(3), mean: 621.32, max: 674.31
Date: 04-13 at 23:04:52, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 583.34(3), mean: 621.03, max: 671.77
Date: 04-13 at 23:04:52, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 583.34(3), mean: 641.56, max: 705.51
Date: 04-13 at 23:04:53, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 583.34(3), mean: 724.03, max: 1014.77
Date: 04-13 at 23:04:54, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 583.34(3), mean: 744.57, max: 1091.78
Date: 04-13 at 23:04:55, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 583.34(3), mean: 765.11, max: 1168.79
