Date: 07-07 at 08:21:04, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1502.92(18) mean: 2468.29, max: 2842.77
Date: 07-07 at 08:22:29, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1384.25(16) mean: 2250.08, max: 2866.34
Date: 07-07 at 08:23:54, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1352.28(15) mean: 2221.99, max: 2809.66
Date: 07-07 at 08:25:20, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1335.48(15) mean: 1697.17, max: 2693.33
Date: 07-07 at 08:26:44, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1335.25(15) mean: 1686.10, max: 2669.20
Date: 07-07 at 08:28:11, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1335.25(15) mean: 1524.99, max: 1661.96
Date: 07-07 at 08:29:28, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1335.25(15) mean: 1531.65, max: 1683.73
Date: 07-07 at 08:30:50, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1335.25(15) mean: 1548.21, max: 1684.58
Date: 07-07 at 08:32:18, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1335.25(15) mean: 1456.83, max: 1717.01
Date: 07-07 at 08:33:44, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1335.25(15) mean: 1421.71, max: 1669.17
Date: 07-07 at 08:35:06, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1335.25(15) mean: 1419.59, max: 1519.90
Date: 07-07 at 08:36:19, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1322.52(16) mean: 1466.82, max: 1590.32
Date: 07-07 at 08:37:43, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1315.75(16) mean: 1444.55, max: 1637.57
Date: 07-07 at 08:39:11, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.57(16) mean: 1388.39, max: 1476.73
Date: 07-07 at 08:40:32, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.51(16) mean: 1388.61, max: 1470.77
Date: 07-07 at 08:41:51, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.51(16) mean: 1448.07, max: 1539.43
Date: 07-07 at 08:43:15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.51(16) mean: 1414.48, max: 1539.95
Date: 07-07 at 08:44:38, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.51(16) mean: 1418.38, max: 1584.88
Date: 07-07 at 08:46:06, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.51(16) mean: 1403.88, max: 1494.43
Date: 07-07 at 08:47:26, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.51(16) mean: 1395.18, max: 1537.23
Date: 07-07 at 08:48:43, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.51(16) mean: 1440.17, max: 1610.57
Date: 07-07 at 08:50:07, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.51(16) mean: 1461.60, max: 1635.62
Date: 07-07 at 08:51:28, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.51(16) mean: 1443.13, max: 1577.23
Date: 07-07 at 08:52:56, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.51(16) mean: 1383.25, max: 1452.16
Date: 07-07 at 08:54:15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.51(16) mean: 1412.14, max: 1521.96
Date: 07-07 at 08:55:35, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.51(16) mean: 1432.08, max: 1569.69
Date: 07-07 at 08:56:59, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.51(16) mean: 1391.81, max: 1586.90
Date: 07-07 at 08:58:23, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1296.36(16) mean: 1371.90, max: 1487.20
Date: 07-07 at 08:59:35, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1296.36(16) mean: 1416.21, max: 1542.55
Date: 07-07 at 09:01:01, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1296.36(16) mean: 1436.52, max: 1576.92
Date: 07-07 at 09:02:25, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1296.36(16) mean: 1362.31, max: 1479.99
Date: 07-07 at 09:03:42, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1296.36(16) mean: 1408.99, max: 1524.22
Date: 07-07 at 09:05:10, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1296.36(16) mean: 1369.46, max: 1476.55
Date: 07-07 at 09:06:34, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1296.36(16) mean: 1349.92, max: 1476.06
Date: 07-07 at 09:08:02, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1296.36(16) mean: 1338.10, max: 1396.50
Date: 07-07 at 09:09:32, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1296.36(16) mean: 1339.15, max: 1392.62
Date: 07-07 at 09:10:55, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1296.36(16) mean: 1343.80, max: 1395.34
Date: 07-07 at 09:12:16, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1296.36(16) mean: 1339.49, max: 1408.40
Date: 07-07 at 09:13:46, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1296.36(16) mean: 1335.41, max: 1374.09
Date: 07-07 at 09:15:16, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1292.21(17) mean: 1327.85, max: 1366.16
Date: 07-07 at 09:16:37, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1290.11(17) mean: 1329.97, max: 1366.16
