Date: 07-06 at 19:09:56, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1437.02(16) mean: 2386.88, max: 2849.80
Date: 07-06 at 19:11:38, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1330.30(16) mean: 2223.56, max: 2766.91
Date: 07-06 at 19:13:16, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1285.98(15) mean: 1773.23, max: 2698.92
Date: 07-06 at 19:15:01, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1285.98(15) mean: 1780.18, max: 2723.29
Date: 07-06 at 19:16:40, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1285.98(15) mean: 1686.19, max: 2613.54
Date: 07-06 at 19:18:18, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1285.98(15) mean: 1698.44, max: 2581.34
Date: 07-06 at 19:20:10, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1279.70(16) mean: 1404.96, max: 1535.09
Date: 07-06 at 19:21:47, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1275.92(16) mean: 1392.31, max: 1534.52
Date: 07-06 at 19:23:26, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1275.92(16) mean: 1405.07, max: 1575.07
Date: 07-06 at 19:25:09, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1275.92(16) mean: 1427.33, max: 1617.72
Date: 07-06 at 19:26:53, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1275.92(16) mean: 1360.61, max: 1487.27
Date: 07-06 at 19:28:33, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1275.92(16) mean: 1408.03, max: 1559.90
Date: 07-06 at 19:30:18, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1275.92(16) mean: 1410.05, max: 1576.92
Date: 07-06 at 19:31:57, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1275.92(16) mean: 1391.38, max: 1477.01
