Date: 07-03 at 12:59:35, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1987.30(20) mean: 2937.25, max: 3263.66
Date: 07-03 at 13:01:12, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1834.07(19) mean: 2985.00, max: 3320.36
Date: 07-03 at 13:02:50, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1822.14(19) mean: 2879.60, max: 3385.85
Date: 07-03 at 13:04:19, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1822.14(19) mean: 2752.75, max: 3417.72
Date: 07-03 at 13:06:04, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1795.47(20) mean: 2659.48, max: 3421.08
Date: 07-03 at 13:07:59, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1783.82(19) mean: 1935.07, max: 2073.65
Date: 07-03 at 13:09:33, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1783.82(19) mean: 1982.79, max: 2146.10
Date: 07-03 at 13:11:22, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1782.36(19) mean: 1898.24, max: 1990.86
Date: 07-03 at 13:12:57, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1781.26(19) mean: 1903.29, max: 2028.92
Date: 07-03 at 13:14:22, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1781.26(19) mean: 1950.38, max: 2086.82
Date: 07-03 at 13:15:53, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1725.55(19) mean: 1884.11, max: 2071.38
Date: 07-03 at 13:17:32, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1700.99(18) mean: 1838.59, max: 1935.61
Date: 07-03 at 13:19:07, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1700.99(18) mean: 1873.47, max: 2008.06
Date: 07-03 at 13:20:40, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1700.99(18) mean: 1825.03, max: 1926.29
Date: 07-03 at 13:22:07, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1700.99(18) mean: 1852.91, max: 1939.23
Date: 07-03 at 13:23:39, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1700.99(18) mean: 1908.40, max: 2035.85
Date: 07-03 at 13:25:10, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1700.99(18) mean: 2040.43, max: 2247.27
Date: 07-03 at 13:26:35, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1700.99(18) mean: 1968.62, max: 2241.35
Date: 07-03 at 13:28:13, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1700.99(18) mean: 1943.51, max: 2258.42
Date: 07-03 at 13:29:49, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1700.99(18) mean: 1869.82, max: 2149.55
Date: 07-03 at 13:31:28, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1698.22(18) mean: 1829.88, max: 1955.71
Date: 07-03 at 13:33:00, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1698.22(18) mean: 1825.19, max: 1979.04
