Date: 09-12 at 20:28:35, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58, best obj: 2018.89(20), mean: 2857.46, max: 3208.58
Date: 09-12 at 20:29:41, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58, best obj: 1895.27(18), mean: 2858.25, max: 3241.12
Date: 09-12 at 20:30:42, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58, best obj: 1889.45(20), mean: 2783.15, max: 3224.15
Date: 09-12 at 20:31:45, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58, best obj: 1759.84(19), mean: 2725.05, max: 3258.55
Date: 09-12 at 20:32:51, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58, best obj: 1758.22(19), mean: 2610.00, max: 3308.35
Date: 09-12 at 20:34:02, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58, best obj: 1758.22(19), mean: 2266.80, max: 3195.09
Date: 09-12 at 20:35:00, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58, best obj: 1758.22(19), mean: 2297.27, max: 3258.16
Date: 09-12 at 20:36:03, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58, best obj: 1758.22(19), mean: 2240.65, max: 3253.77
Date: 09-12 at 20:37:12, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58, best obj: 1758.22(19), mean: 2128.14, max: 3111.37
Date: 09-12 at 20:38:17, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58, best obj: 1758.22(19), mean: 1981.38, max: 2158.20
Date: 09-12 at 20:39:17, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58, best obj: 1758.22(19), mean: 2033.62, max: 2197.69
Date: 09-12 at 20:40:24, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58, best obj: 1758.22(19), mean: 1944.25, max: 2180.50
Date: 09-12 at 20:41:20, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58, best obj: 1758.22(19), mean: 1844.00, max: 2045.06
Date: 09-12 at 20:42:18, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58, best obj: 1758.22(19), mean: 1939.31, max: 2178.91
Date: 09-12 at 20:43:24, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58, best obj: 1742.69(18), mean: 2886.78, max: 3506.88
Date: 09-12 at 20:44:27, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58, best obj: 1740.85(18), mean: 1933.52, max: 2030.64
Date: 09-12 at 20:45:30, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58, best obj: 1731.42(18), mean: 1955.31, max: 2101.30
Date: 09-12 at 20:46:32, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58, best obj: 1731.42(18), mean: 1969.06, max: 2135.16
