Date: 01-18 at 14:14:24, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1238.37(13), mean: 3086.03, max: 3764.76
Date: 01-18 at 14:15:25, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1143.59(13), mean: 2653.39, max: 3508.44
Date: 01-18 at 14:16:19, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1041.10(13), mean: 2585.75, max: 3367.89
Date: 01-18 at 14:17:17, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1026.98(13), mean: 2550.60, max: 3190.46
Date: 01-18 at 14:18:18, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1024.30(13), mean: 2168.22, max: 2906.47
Date: 01-18 at 14:19:16, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1024.30(13), mean: 2185.62, max: 2911.91
Date: 01-18 at 14:20:16, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1024.30(13), mean: 1948.52, max: 2589.31
Date: 01-18 at 14:21:20, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1024.30(13), mean: 1633.84, max: 2462.39
Date: 01-18 at 14:22:26, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1024.30(13), mean: 1170.45, max: 1303.54
Date: 01-18 at 14:23:32, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1024.30(13), mean: 3281.99, max: 3838.27
Date: 01-18 at 14:24:29, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1024.30(13), mean: 2810.62, max: 3756.01
Date: 01-18 at 14:25:24, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1024.30(13), mean: 2543.21, max: 3367.40
Date: 01-18 at 14:26:23, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1024.30(13), mean: 2436.68, max: 3263.89
Date: 01-18 at 14:27:26, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1024.30(13), mean: 3400.73, max: 4043.44
Date: 01-18 at 14:28:26, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94, best obj: 1024.30(13), mean: 1888.97, max: 4024.10
