Date: 11-05 at 10:15:21, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.07, best obj: 1439.77(12), mean: 3273.43, max: 3944.26
Date: 11-05 at 10:16:36, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.07, best obj: 1246.37(12), mean: 3042.99, max: 3678.57
Date: 11-05 at 10:17:51, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.07, best obj: 1200.05(12), mean: 2984.44, max: 3623.97
Date: 11-05 at 10:19:10, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.07, best obj: 1158.60(12), mean: 2902.39, max: 3533.45
Date: 11-05 at 10:20:23, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.07, best obj: 1149.53(12), mean: 2601.68, max: 3192.39
Date: 11-05 at 10:21:40, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.07, best obj: 1148.76(12), mean: 2425.72, max: 3115.99
Date: 11-05 at 10:22:58, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.07, best obj: 1145.31(12), mean: 2457.95, max: 3115.71
Date: 11-05 at 10:24:31, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.07, best obj: 1082.47(12), mean: 1277.34, max: 1808.14
Date: 11-05 at 10:25:43, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.07, best obj: 1046.43(11), mean: 1318.79, max: 1765.51
Date: 11-05 at 10:27:05, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.07, best obj: 987.20(14), mean: 1222.34, max: 1517.95
Date: 11-05 at 10:28:19, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.07, best obj: 955.18(13), mean: 1246.07, max: 1554.93
Date: 11-05 at 10:29:41, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.07, best obj: 955.18(13), mean: 1134.82, max: 1511.97
Date: 11-05 at 10:31:03, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.07, best obj: 955.18(13), mean: 1085.83, max: 1228.94
Date: 11-05 at 10:32:12, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.07, best obj: 955.18(13), mean: 1061.78, max: 1194.13
