Date: 07-17 at 18:24:32, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 1120.98(6) mean: 3786.67, max: 4542.91
Date: 07-17 at 18:25:27, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 977.81(6) mean: 3170.25, max: 3901.18
Date: 07-17 at 18:26:18, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 916.75(5) mean: 1709.42, max: 3224.54
Date: 07-17 at 18:27:10, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 911.76(5) mean: 1624.42, max: 3267.84
Date: 07-17 at 18:27:58, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 911.76(5) mean: 1163.80, max: 1579.15
Date: 07-17 at 18:28:49, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 911.76(5) mean: 1121.07, max: 1397.87
Date: 07-17 at 18:29:38, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 911.76(5) mean: 1088.20, max: 1349.43
Date: 07-17 at 18:30:27, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 911.76(5) mean: 976.75, max: 1113.75
Date: 07-17 at 18:31:15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 911.76(5) mean: 1025.83, max: 1198.86
Date: 07-17 at 18:32:02, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 911.76(5) mean: 981.46, max: 1114.52
Date: 07-17 at 18:32:49, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 897.32(7) mean: 975.25, max: 1165.72
Date: 07-17 at 18:33:33, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 881.39(8) mean: 938.65, max: 1011.61
Date: 07-17 at 18:34:21, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 846.27(7) mean: 945.90, max: 1019.50
Date: 07-17 at 18:35:03, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 819.31(7) mean: 891.33, max: 934.43
Date: 07-17 at 18:35:50, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 819.31(6) mean: 896.82, max: 986.73
Date: 07-17 at 18:36:34, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 819.31(6) mean: 877.58, max: 965.47
Date: 07-17 at 18:37:18, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 815.82(5) mean: 851.82, max: 882.20
Date: 07-17 at 18:38:03, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 815.82(5) mean: 881.60, max: 969.71
Date: 07-17 at 18:38:48, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 802.58(6) mean: 867.90, max: 962.79
Date: 07-17 at 18:39:31, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 764.62(6) mean: 846.39, max: 886.34
Date: 07-17 at 18:40:18, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 764.62(5) mean: 838.08, max: 880.47
Date: 07-17 at 18:40:59, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 726.23(4) mean: 801.86, max: 841.70
Date: 07-17 at 18:41:42, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 723.51(4) mean: 792.68, max: 848.14
Date: 07-17 at 18:42:26, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 723.51(4) mean: 770.89, max: 828.75
Date: 07-17 at 18:43:07, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 722.04(4) mean: 741.06, max: 761.47
Date: 07-17 at 18:43:51, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 722.04(4) mean: 745.50, max: 770.36
Date: 07-17 at 18:44:35, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 722.04(4) mean: 728.91, max: 770.36
Date: 07-17 at 18:45:24, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 722.04(4) mean: 737.82, max: 816.76
Date: 07-17 at 18:46:11, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 722.04(4) mean: 722.04, max: 722.04
Date: 07-17 at 18:46:59, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 722.04(4) mean: 722.04, max: 722.04
Date: 07-17 at 18:47:47, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 722.04(4) mean: 722.04, max: 722.04
Date: 07-17 at 18:48:36, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 722.04(4) mean: 722.04, max: 722.04
Date: 07-17 at 18:49:23, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 722.04(4) mean: 722.04, max: 722.04
