Date: 07-17 at 21:48:35, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 1073.67(10) mean: 3767.63, max: 4542.91
Date: 07-17 at 21:49:30, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 933.63(9) mean: 3718.86, max: 4515.27
Date: 07-17 at 21:50:24, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 836.18(7) mean: 2896.21, max: 4070.48
Date: 07-17 at 21:51:19, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 835.52(7) mean: 2806.87, max: 3894.18
Date: 07-17 at 21:52:09, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 835.52(7) mean: 1078.18, max: 2212.95
Date: 07-17 at 21:52:58, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 829.64(6) mean: 1141.09, max: 2252.21
Date: 07-17 at 21:53:47, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 828.36(8) mean: 988.37, max: 1150.15
Date: 07-17 at 21:54:35, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 761.79(7) mean: 920.15, max: 1100.74
Date: 07-17 at 21:55:23, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 720.25(6) mean: 914.83, max: 1102.41
Date: 07-17 at 21:56:07, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 719.89(6) mean: 815.07, max: 876.14
Date: 07-17 at 21:56:52, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 702.23(5) mean: 804.42, max: 867.76
Date: 07-17 at 21:57:39, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 702.23(5) mean: 835.80, max: 905.21
Date: 07-17 at 21:58:24, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 702.23(5) mean: 788.17, max: 861.85
Date: 07-17 at 21:59:11, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 702.23(5) mean: 821.48, max: 890.66
Date: 07-17 at 21:59:54, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 702.23(5) mean: 769.49, max: 819.54
Date: 07-17 at 22:00:38, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 702.23(5) mean: 739.13, max: 766.44
Date: 07-17 at 22:01:27, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 702.19(5) mean: 736.88, max: 766.44
Date: 07-17 at 22:02:11, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 701.78(5) mean: 736.85, max: 766.44
Date: 07-17 at 22:02:59, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 701.78(5) mean: 736.85, max: 766.44
Date: 07-17 at 22:03:45, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 701.78(5) mean: 736.85, max: 766.44
Date: 07-17 at 22:04:30, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 660.72(4) mean: 726.29, max: 764.41
Date: 07-17 at 22:05:15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 660.72(4) mean: 726.18, max: 764.02
Date: 07-17 at 22:06:00, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 660.72(4) mean: 726.13, max: 764.02
Date: 07-17 at 22:06:45, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 660.72(4) mean: 755.65, max: 795.65
Date: 07-17 at 22:07:31, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 660.72(4) mean: 726.18, max: 764.07
Date: 07-17 at 22:08:16, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 660.72(4) mean: 722.68, max: 764.07
Date: 07-17 at 22:08:59, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.29 best obj: 660.72(4) mean: 719.74, max: 764.07
