Date: 08-10 at 21:31:31, iter: 1, new3, Khoo: 1072.41, current_best: 1296.38 best obj: 1296.38(14) mean: 2297.87, max: 2803.01
Date: 08-10 at 21:33:29, iter: 2, new3, Khoo: 1072.41, current_best: 1248.29 best obj: 1248.29(13) mean: 2303.85, max: 2813.09
Date: 08-10 at 21:35:18, iter: 3, new3, Khoo: 1072.41, current_best: 1248.29 best obj: 1248.29(13) mean: 2148.42, max: 2732.25
Date: 08-10 at 21:37:08, iter: 4, new3, Khoo: 1072.41, current_best: 1248.29 best obj: 1248.29(13) mean: 2159.63, max: 2678.87
Date: 08-10 at 21:39:11, iter: 5, new3, Khoo: 1072.41, current_best: 1248.29 best obj: 1248.29(13) mean: 1344.48, max: 1446.67
Date: 08-10 at 21:40:55, iter: 7, new3, Khoo: 1072.41, current_best: 1248.29 best obj: 1248.29(13) mean: 1511.59, max: 1770.99
Date: 08-10 at 21:42:48, iter: 8, new3, Khoo: 1072.41, current_best: 1248.29 best obj: 1248.29(13) mean: 1449.84, max: 1785.40
Date: 08-10 at 21:44:37, iter: 9, new3, Khoo: 1072.41, current_best: 1248.29 best obj: 1248.29(13) mean: 1475.56, max: 1842.03
Date: 08-10 at 21:46:33, iter: 10, new3, Khoo: 1072.41, current_best: 1248.29 best obj: 1248.29(13) mean: 1349.16, max: 1789.35
Date: 08-10 at 21:48:22, iter: 12, new3, Khoo: 1072.41, current_best: 1248.29 best obj: 1248.29(13) mean: 1445.46, max: 1874.67
Date: 08-10 at 21:50:11, iter: 13, new3, Khoo: 1072.41, current_best: 1240.39 best obj: 1240.39(15) mean: 1393.80, max: 1587.68
Date: 08-10 at 21:51:58, iter: 14, new3, Khoo: 1072.41, current_best: 1209.92 best obj: 1209.92(14) mean: 1431.60, max: 1633.43
Date: 08-10 at 21:53:40, iter: 15, new3, Khoo: 1072.41, current_best: 1204.81 best obj: 1204.81(14) mean: 1459.42, max: 1625.56
