Date: 07-02 at 11:11:43, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 1227.41(6) mean: 3324.21, max: 4042.67
Date: 07-02 at 11:12:36, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 979.48(6) mean: 3113.97, max: 4096.29
Date: 07-02 at 11:13:24, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 878.74(6) mean: 2556.72, max: 3435.06
Date: 07-02 at 11:14:12, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 871.65(6) mean: 1585.28, max: 2830.47
Date: 07-02 at 11:15:10, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 842.42(8) mean: 1588.76, max: 2826.26
Date: 07-02 at 11:15:58, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 790.93(7) mean: 1634.34, max: 2881.91
Date: 07-02 at 11:16:50, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 782.42(7) mean: 977.71, max: 1215.32
Date: 07-02 at 11:17:32, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 781.65(8) mean: 848.69, max: 1004.79
Date: 07-02 at 11:18:12, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 740.94(6) mean: 792.21, max: 841.14
Date: 07-02 at 11:18:59, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 740.94(6) mean: 784.21, max: 873.75
Date: 07-02 at 11:19:58, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 740.94(6) mean: 770.02, max: 821.85
Date: 07-02 at 11:20:37, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 740.94(6) mean: 753.57, max: 816.86
Date: 07-02 at 11:21:23, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 740.94(6) mean: 745.92, max: 781.32
Date: 07-02 at 11:22:06, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 740.94(6) mean: 839.40, max: 1055.75
Date: 07-02 at 11:22:47, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 681.42(5) mean: 750.12, max: 927.18
Date: 07-02 at 11:23:15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 667.31(5) mean: 711.16, max: 905.44
Date: 07-02 at 11:23:56, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 667.31(5) mean: 703.11, max: 765.57
Date: 07-02 at 11:24:53, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 667.31(5) mean: 699.54, max: 739.43
Date: 07-02 at 11:25:23, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 667.31(5) mean: 696.06, max: 718.33
Date: 07-02 at 11:25:50, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 667.31(5) mean: 696.06, max: 718.33
Date: 07-02 at 11:26:45, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56 best obj: 667.31(5) mean: 856.24, max: 1238.66
