Date: 12-22 at 17:45:07, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1595.18(15), mean: 2456.84, max: 3022.87
Date: 12-22 at 17:46:01, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1522.50(15), mean: 2159.04, max: 2971.45
Date: 12-22 at 17:46:52, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1493.65(15), mean: 2183.69, max: 2976.77
Date: 12-22 at 17:47:46, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1485.47(15), mean: 2139.95, max: 2950.34
Date: 12-22 at 17:48:44, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1471.15(15), mean: 2029.76, max: 2894.52
Date: 12-22 at 17:49:47, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1434.83(15), mean: 1538.14, max: 1658.89
Date: 12-22 at 17:50:39, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1431.57(15), mean: 1550.38, max: 1677.99
Date: 12-22 at 17:51:30, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1392.32(14), mean: 1530.30, max: 1677.85
Date: 12-22 at 17:52:29, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1391.66(14), mean: 1481.60, max: 1604.83
Date: 12-22 at 17:53:16, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1391.66(14), mean: 1505.50, max: 1623.65
Date: 12-22 at 17:54:13, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1391.66(14), mean: 1483.05, max: 1543.01
Date: 12-22 at 17:55:06, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1374.11(14), mean: 1452.16, max: 1569.41
Date: 12-22 at 17:56:00, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1362.93(14), mean: 1436.23, max: 1544.01
Date: 12-22 at 17:56:53, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1362.65(14), mean: 1498.41, max: 1621.94
Date: 12-22 at 17:57:42, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1362.65(14), mean: 1512.73, max: 1644.94
Date: 12-22 at 17:58:39, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1362.65(14), mean: 1451.55, max: 1576.76
Date: 12-22 at 17:59:41, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1362.65(14), mean: 1436.11, max: 1531.58
Date: 12-22 at 18:00:38, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1362.65(14), mean: 1436.60, max: 1519.05
Date: 12-22 at 18:01:37, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1362.65(14), mean: 1425.26, max: 1519.05
Date: 12-22 at 18:02:32, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1362.65(14), mean: 1419.86, max: 1516.92
Date: 12-22 at 18:03:26, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1362.65(14), mean: 1412.19, max: 1470.87
Date: 12-22 at 18:04:18, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1362.65(14), mean: 1412.11, max: 1465.14
Date: 12-22 at 18:05:08, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1362.65(14), mean: 1462.90, max: 1531.02
Date: 12-22 at 18:06:02, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1362.65(14), mean: 1412.94, max: 1493.22
