Date: 07-13 at 13:32:40, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 1446.30(15) mean: 3316.78, max: 3984.28
Date: 07-13 at 13:33:28, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 1351.45(15) mean: 3271.17, max: 3953.75
Date: 07-13 at 13:34:18, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 1305.62(15) mean: 2964.67, max: 3742.21
Date: 07-13 at 13:35:13, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 1244.33(15) mean: 2964.49, max: 3743.83
Date: 07-13 at 13:36:06, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 1238.75(15) mean: 2955.13, max: 3709.82
Date: 07-13 at 13:36:57, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 1173.78(14) mean: 2928.14, max: 3708.71
Date: 07-13 at 13:37:53, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 1173.78(14) mean: 2569.22, max: 3448.82
Date: 07-13 at 13:38:52, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 1173.78(14) mean: 2080.91, max: 2866.31
Date: 07-13 at 13:39:49, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 1109.36(13) mean: 1311.91, max: 1483.90
Date: 07-13 at 13:40:41, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 1108.62(13) mean: 1334.69, max: 1515.16
Date: 07-13 at 13:41:37, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 994.28(14) mean: 1172.70, max: 1298.64
Date: 07-13 at 13:42:25, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 948.14(13) mean: 1204.76, max: 1336.60
Date: 07-13 at 13:43:21, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 948.14(13) mean: 1181.44, max: 1342.91
Date: 07-13 at 13:44:09, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 948.14(13) mean: 1154.21, max: 1323.63
Date: 07-13 at 13:45:01, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 948.14(13) mean: 1135.23, max: 1267.49
Date: 07-13 at 13:45:56, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 948.14(13) mean: 1113.75, max: 1267.07
Date: 07-13 at 13:46:44, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 948.14(13) mean: 1106.37, max: 1252.86
Date: 07-13 at 13:47:38, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 948.14(13) mean: 1026.97, max: 1103.04
Date: 07-13 at 13:48:28, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 948.14(13) mean: 1024.65, max: 1161.64
Date: 07-13 at 13:49:18, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 948.14(13) mean: 997.38, max: 1066.07
Date: 07-13 at 13:50:11, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 947.05(13) mean: 991.54, max: 1058.54
Date: 07-13 at 13:51:02, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 929.69(12) mean: 990.20, max: 1058.54
Date: 07-13 at 13:51:49, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 928.89(12) mean: 989.64, max: 1058.54
Date: 07-13 at 13:52:38, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 925.71(12) mean: 990.54, max: 1066.99
Date: 07-13 at 13:53:32, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 917.36(12) mean: 969.37, max: 1025.95
Date: 07-13 at 13:54:20, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 914.19(12) mean: 967.56, max: 1025.95
