Date: 07-26 at 12:12:57, #particle: 30, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1277.79(11), mean: 2244.47, max: 3151.62
Date: 07-26 at 12:15:44, #particle: 30, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1145.01(9), mean: 2093.49, max: 2888.18
Date: 07-26 at 12:18:30, #particle: 30, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1122.54(9), mean: 2082.06, max: 2866.30
Date: 07-26 at 12:21:10, #particle: 30, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1122.54(9), mean: 1303.46, max: 1432.68
Date: 07-26 at 12:23:56, #particle: 30, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1122.54(9), mean: 1336.78, max: 1478.72
Date: 07-26 at 12:26:43, #particle: 30, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1122.54(9), mean: 1374.26, max: 1544.09
Date: 07-26 at 12:29:36, #particle: 30, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1118.69(9), mean: 1408.64, max: 1612.79
Date: 07-26 at 12:32:26, #particle: 30, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1118.69(8), mean: 1425.48, max: 1657.19
Date: 07-26 at 12:35:19, #particle: 30, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1118.69(8), mean: 1349.68, max: 1640.30
Date: 07-26 at 12:38:13, #particle: 30, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1118.69(8), mean: 1313.92, max: 1530.69
Date: 07-26 at 12:41:04, #particle: 30, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1118.69(8), mean: 1248.38, max: 1404.49
Date: 07-26 at 12:43:56, #particle: 30, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1118.69(8), mean: 1378.15, max: 1580.63
Date: 07-26 at 12:46:49, #particle: 30, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1118.69(8), mean: 1320.37, max: 1626.41
Date: 07-26 at 12:49:34, #particle: 30, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1118.69(8), mean: 1242.81, max: 1409.66
Date: 07-26 at 12:52:27, #particle: 30, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1118.69(8), mean: 1263.44, max: 1421.93
Date: 07-26 at 12:55:09, #particle: 30, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1118.69(8), mean: 1327.52, max: 1876.28
Date: 07-26 at 12:57:51, #particle: 30, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1118.69(8), mean: 1217.15, max: 1498.56
Date: 07-26 at 13:00:36, #particle: 30, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1118.69(8), mean: 1227.59, max: 1521.12
Date: 07-26 at 13:03:12, #particle: 30, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1118.69(8), mean: 1180.14, max: 1291.06
Date: 07-26 at 13:06:10, #particle: 30, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1118.69(8), mean: 1365.96, max: 1789.52
Date: 07-26 at 13:08:56, #particle: 30, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1110.69(7), mean: 1288.13, max: 1643.29
Date: 07-26 at 13:11:39, #particle: 30, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1110.39(7), mean: 1268.57, max: 1572.36
Date: 07-26 at 13:14:15, #particle: 30, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1110.39(7), mean: 1184.60, max: 1329.67
Date: 07-26 at 13:16:56, #particle: 30, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1034.35, best obj: 1110.39(7), mean: 1163.18, max: 1317.12
