Date: 07-22 at 15:32:00, #particle: 10, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1843.75(23), mean: 2500.84, max: 2694.30
Date: 07-22 at 15:32:46, #particle: 10, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1802.88(23), mean: 2516.28, max: 2719.53
Date: 07-22 at 15:33:30, #particle: 10, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1795.47(23), mean: 2460.51, max: 2765.50
Date: 07-22 at 15:34:15, #particle: 10, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1779.95(23), mean: 2476.91, max: 2794.86
Date: 07-22 at 15:35:02, #particle: 10, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1775.13(23), mean: 2236.07, max: 2718.79
Date: 07-22 at 15:35:52, #particle: 10, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1763.92(23), mean: 2250.86, max: 2728.00
Date: 07-22 at 15:36:43, #particle: 10, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1763.92(23), mean: 2264.31, max: 2736.95
Date: 07-22 at 15:37:29, #particle: 10, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1763.92(23), mean: 2194.92, max: 2751.83
Date: 07-22 at 15:38:18, #particle: 10, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1763.92(23), mean: 2064.45, max: 2723.11
Date: 07-22 at 15:39:06, #particle: 10, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1763.92(23), mean: 2067.61, max: 2726.23
Date: 07-22 at 15:40:00, #particle: 10, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1763.92(23), mean: 1959.42, max: 2762.55
Date: 07-22 at 15:40:50, #particle: 10, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1763.92(23), mean: 1846.00, max: 1988.46
Date: 07-22 at 15:41:32, #particle: 10, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1763.92(23), mean: 1886.60, max: 2046.06
Date: 07-22 at 15:42:18, #particle: 10, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1763.92(23), mean: 1873.79, max: 1992.54
Date: 07-22 at 15:43:13, #particle: 10, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1750.01(23), mean: 1783.58, max: 1836.81
Date: 07-22 at 15:44:03, #particle: 10, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1750.01(23), mean: 1789.78, max: 1844.97
Date: 07-22 at 15:44:47, #particle: 10, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1750.01(23), mean: 1804.23, max: 1891.66
Date: 07-22 at 15:45:37, #particle: 10, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1750.01(23), mean: 1766.41, max: 1797.58
Date: 07-22 at 15:46:21, #particle: 10, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1750.01(23), mean: 1814.12, max: 1845.49
Date: 07-22 at 15:47:14, #particle: 10, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1735.84(23), mean: 1776.57, max: 1812.34
Date: 07-22 at 15:47:57, #particle: 10, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1724.50(23), mean: 1802.61, max: 1854.99
Date: 07-22 at 15:48:39, #particle: 10, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1724.50(23), mean: 1826.43, max: 1891.43
Date: 07-22 at 15:49:32, #particle: 10, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1724.50(23), mean: 1782.76, max: 1919.46
Date: 07-22 at 15:50:27, #particle: 10, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1724.50(23), mean: 1754.84, max: 1785.03
Date: 07-22 at 15:51:18, #particle: 10, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1724.50(23), mean: 1767.35, max: 1797.09
Date: 07-22 at 15:52:07, #particle: 10, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.47(22), mean: 1751.87, max: 1785.03
Date: 07-22 at 15:52:47, #particle: 10, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.47(22), mean: 1803.75, max: 1843.38
Date: 07-22 at 15:53:41, #particle: 10, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.47(22), mean: 1764.69, max: 1808.69
Date: 07-22 at 15:54:33, #particle: 10, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.47(22), mean: 1768.15, max: 1814.75
Date: 07-22 at 15:55:21, #particle: 10, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.47(22), mean: 1780.37, max: 1821.22
Date: 07-22 at 15:56:09, #particle: 10, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.47(22), mean: 1764.83, max: 1821.57
Date: 07-22 at 15:56:58, #particle: 10, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.47(22), mean: 1763.68, max: 1872.49
Date: 07-22 at 15:57:50, #particle: 10, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.47(22), mean: 1746.97, max: 1790.90
Date: 07-22 at 15:58:42, #particle: 10, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.47(22), mean: 1735.77, max: 1759.20
Date: 07-22 at 15:59:24, #particle: 10, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.47(22), mean: 1792.58, max: 1820.02
Date: 07-22 at 16:00:10, #particle: 10, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.47(22), mean: 1773.34, max: 1844.50
Date: 07-22 at 16:01:01, #particle: 10, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1704.90(22), mean: 1737.52, max: 1786.84
Date: 07-22 at 16:01:47, #particle: 10, iter: 38, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1704.90(22), mean: 1759.99, max: 1819.53
Date: 07-22 at 16:02:34, #particle: 10, iter: 39, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1703.25(22), mean: 1783.80, max: 1874.31
Date: 07-22 at 16:03:26, #particle: 10, iter: 40, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1703.25(22), mean: 1734.74, max: 1788.20
Date: 07-22 at 16:04:16, #particle: 10, iter: 41, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1684.04(22), mean: 1721.85, max: 1771.21
Date: 07-22 at 16:05:06, #particle: 10, iter: 42, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1684.04(22), mean: 1718.81, max: 1760.08
Date: 07-22 at 16:05:55, #particle: 10, iter: 43, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1684.04(22), mean: 1721.18, max: 1788.68
Date: 07-22 at 16:06:45, #particle: 10, iter: 44, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1684.04(22), mean: 1717.82, max: 1820.99
Date: 07-22 at 16:07:27, #particle: 10, iter: 45, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1684.04(22), mean: 1744.41, max: 1875.95
Date: 07-22 at 16:08:14, #particle: 10, iter: 46, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1684.04(22), mean: 1708.29, max: 1748.88
Date: 07-22 at 16:09:02, #particle: 10, iter: 47, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1684.04(22), mean: 1708.02, max: 1752.30
Date: 07-22 at 16:09:53, #particle: 10, iter: 48, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1684.04(22), mean: 1704.41, max: 1745.68
Date: 07-22 at 16:10:46, #particle: 10, iter: 49, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1684.04(22), mean: 1703.36, max: 1745.68
Date: 07-22 at 16:11:36, #particle: 10, iter: 50, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1684.04(22), mean: 1701.39, max: 1745.68
Date: 07-22 at 16:12:21, #particle: 10, iter: 51, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1684.04(22), mean: 1710.31, max: 1752.76
Date: 07-22 at 16:13:09, #particle: 10, iter: 52, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1684.04(22), mean: 1697.70, max: 1721.92
Date: 07-22 at 16:13:58, #particle: 10, iter: 53, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1684.04(22), mean: 1695.23, max: 1711.25
Date: 07-22 at 16:14:47, #particle: 10, iter: 54, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1684.04(22), mean: 1696.32, max: 1725.79
Date: 07-22 at 16:15:38, #particle: 10, iter: 55, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1684.04(22), mean: 1698.21, max: 1744.69
