Date: 07-13 at 00:14:22, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 1061.82(4) mean: 3363.07, max: 4162.99
Date: 07-13 at 00:15:02, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 856.80(4) mean: 2156.65, max: 3402.69
Date: 07-13 at 00:15:33, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 797.13(4) mean: 1466.81, max: 2457.86
Date: 07-13 at 00:16:08, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 789.81(4) mean: 1016.05, max: 1192.93
Date: 07-13 at 00:16:42, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 788.57(4) mean: 1043.49, max: 1205.92
Date: 07-13 at 00:17:14, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 788.54(4) mean: 900.30, max: 1130.10
Date: 07-13 at 00:17:42, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 787.91(4) mean: 860.22, max: 922.13
Date: 07-13 at 00:18:11, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 774.58(5) mean: 830.53, max: 910.57
Date: 07-13 at 00:18:39, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 773.69(5) mean: 857.59, max: 942.87
Date: 07-13 at 00:19:11, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 773.69(5) mean: 825.64, max: 874.66
Date: 07-13 at 00:19:39, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 772.12(5) mean: 850.31, max: 916.69
Date: 07-13 at 00:20:07, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 766.18(5) mean: 839.75, max: 937.46
Date: 07-13 at 00:20:36, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 764.09(5) mean: 772.41, max: 820.62
Date: 07-13 at 00:21:04, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 763.42(5) mean: 771.29, max: 819.87
Date: 07-13 at 00:21:31, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 763.42(5) mean: 772.71, max: 819.87
Date: 07-13 at 00:22:03, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 763.42(5) mean: 781.07, max: 812.50
Date: 07-13 at 00:22:31, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 763.42(5) mean: 772.96, max: 806.71
Date: 07-13 at 00:22:59, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 763.42(5) mean: 766.31, max: 776.31
Date: 07-13 at 00:23:43, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 763.42(5) mean: 994.76, max: 1404.95
Date: 07-13 at 00:24:25, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 763.42(5) mean: 862.67, max: 1100.02
Date: 07-13 at 00:24:53, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 763.42(5) mean: 807.26, max: 1104.55
Date: 07-13 at 00:25:22, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 762.40(5) mean: 781.13, max: 934.57
Date: 07-13 at 00:25:52, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 762.40(5) mean: 776.28, max: 882.29
Date: 07-13 at 00:26:19, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 762.40(5) mean: 769.44, max: 813.04
Date: 07-13 at 00:27:01, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 762.40(5) mean: 776.60, max: 806.56
Date: 07-13 at 00:27:27, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 762.40(5) mean: 772.53, max: 867.79
Date: 07-13 at 00:27:56, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 762.40(5) mean: 1015.69, max: 1447.30
Date: 07-13 at 00:28:39, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 762.40(5) mean: 948.48, max: 1282.73
Date: 07-13 at 00:29:22, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 762.40(5) mean: 806.06, max: 917.34
Date: 07-13 at 00:29:52, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 762.40(5) mean: 797.87, max: 954.60
Date: 07-13 at 00:30:29, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 762.40(5) mean: 1077.30, max: 1450.23
Date: 07-13 at 00:30:56, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 727.64(4) mean: 854.66, max: 1279.34
Date: 07-13 at 00:31:23, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 727.64(4) mean: 847.81, max: 1279.62
Date: 07-13 at 00:31:52, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 727.64(4) mean: 785.03, max: 925.73
Date: 07-13 at 00:32:17, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 727.64(4) mean: 745.50, max: 869.00
Date: 07-13 at 00:32:45, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 727.64(4) mean: 751.17, max: 905.20
Date: 07-13 at 00:33:27, iter: 41, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 727.64(4) mean: 838.15, max: 1326.37
Date: 07-13 at 00:33:53, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 781.84, max: 1042.76
Date: 07-13 at 00:34:29, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 788.36, max: 873.04
Date: 07-13 at 00:34:57, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 729.88, max: 760.84
Date: 07-13 at 00:35:23, iter: 45, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 725.74, max: 725.74
Date: 07-13 at 00:35:57, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 725.74, max: 725.74
Date: 07-13 at 00:36:45, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 820.11, max: 1184.19
Date: 07-13 at 00:37:10, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 754.54, max: 1074.11
Date: 07-13 at 00:37:34, iter: 50, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 738.81, max: 920.54
Date: 07-13 at 00:38:00, iter: 51, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 729.79, max: 786.56
Date: 07-13 at 00:38:56, iter: 53, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 725.74, max: 725.74
Date: 07-13 at 00:39:22, iter: 54, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 725.74, max: 725.74
Date: 07-13 at 00:39:47, iter: 55, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 725.74, max: 725.74
Date: 07-13 at 00:40:24, iter: 56, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 725.74, max: 725.74
Date: 07-13 at 00:41:16, iter: 58, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 749.98, max: 1089.42
Date: 07-13 at 00:41:40, iter: 59, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 753.79, max: 1146.45
Date: 07-13 at 00:42:14, iter: 60, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 750.94, max: 1103.79
Date: 07-13 at 00:42:39, iter: 61, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 746.28, max: 1033.86
Date: 07-13 at 00:43:19, iter: 63, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 810.84, max: 1060.27
Date: 07-13 at 00:43:46, iter: 64, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 734.98, max: 771.97
Date: 07-13 at 00:44:24, iter: 65, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 725.74, max: 725.74
Date: 07-13 at 00:44:59, iter: 66, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 725.74, max: 725.74
Date: 07-13 at 00:45:50, iter: 68, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 786.36, max: 1193.66
Date: 07-13 at 00:46:16, iter: 69, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 764.38, max: 1156.22
Date: 07-13 at 00:46:54, iter: 70, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 755.43, max: 1015.72
Date: 07-13 at 00:47:21, iter: 71, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 727.91, max: 758.32
Date: 07-13 at 00:48:03, iter: 73, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 829.66, max: 1382.56
Date: 07-13 at 00:48:29, iter: 74, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 819.49, max: 1325.59
Date: 07-13 at 00:48:56, iter: 75, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 758.30, max: 942.42
Date: 07-13 at 00:49:34, iter: 76, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 746.13, max: 835.22
Date: 07-13 at 00:50:20, iter: 78, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 765.81, max: 1185.94
Date: 07-13 at 00:50:54, iter: 79, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 736.31, max: 784.13
Date: 07-13 at 00:51:18, iter: 80, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 725.79, max: 726.57
Date: 07-13 at 00:51:54, iter: 81, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 728.16, max: 762.09
Date: 07-13 at 00:52:47, iter: 83, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 810.71, max: 1303.49
Date: 07-13 at 00:53:14, iter: 84, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 779.82, max: 1206.65
Date: 07-13 at 00:53:50, iter: 85, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 775.74, max: 1135.43
Date: 07-13 at 00:54:16, iter: 86, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 742.02, max: 839.12
Date: 07-13 at 00:55:00, iter: 88, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 860.08, max: 1490.57
Date: 07-13 at 00:55:28, iter: 89, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 771.06, max: 1206.65
Date: 07-13 at 00:55:55, iter: 90, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 738.06, max: 791.73
Date: 07-13 at 00:56:21, iter: 91, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 733.68, max: 791.73
Date: 07-13 at 00:57:16, iter: 93, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 768.64, max: 1014.73
Date: 07-13 at 00:57:43, iter: 94, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 766.07, max: 1065.90
Date: 07-13 at 00:58:11, iter: 95, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 740.29, max: 815.71
Date: 07-13 at 00:58:37, iter: 96, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 729.01, max: 768.59
Date: 07-13 at 00:59:24, iter: 98, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 842.67, max: 1226.98
Date: 07-13 at 00:59:50, iter: 99, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 740.26, max: 806.52
Date: 07-13 at 01:00:15, iter: 100, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 727.51, max: 747.38
Date: 07-13 at 01:00:52, iter: 101, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 729.80, max: 756.60
Date: 07-13 at 01:01:43, iter: 103, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 739.06, max: 824.90
Date: 07-13 at 01:02:08, iter: 105, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 1604.81, max: 2951.97
Date: 07-13 at 01:02:47, iter: 106, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 949.85, max: 2439.30
Date: 07-13 at 01:03:17, iter: 107, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 799.93, max: 923.02
Date: 07-13 at 01:04:02, iter: 109, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 850.61, max: 1250.58
Date: 07-13 at 01:04:37, iter: 110, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 808.29, max: 1119.70
Date: 07-13 at 01:05:03, iter: 111, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 768.04, max: 1130.37
Date: 07-13 at 01:05:31, iter: 112, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 738.81, max: 777.40
Date: 07-13 at 01:06:02, iter: 114, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 958.37, max: 1394.83
Date: 07-13 at 01:06:38, iter: 115, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 834.53, max: 1248.98
Date: 07-13 at 01:07:02, iter: 116, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 748.30, max: 993.55
Date: 07-13 at 01:07:27, iter: 117, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 733.08, max: 835.82
Date: 07-13 at 01:08:14, iter: 119, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 736.89, max: 893.02
Date: 07-13 at 01:08:43, iter: 120, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 732.23, max: 823.09
Date: 07-13 at 01:09:09, iter: 121, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 725.74, max: 725.74
Date: 07-13 at 01:09:34, iter: 122, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 725.74, max: 725.74
Date: 07-13 at 01:10:33, iter: 124, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 732.97, max: 834.24
Date: 07-13 at 01:10:58, iter: 125, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 725.74, max: 725.74
Date: 07-13 at 01:11:24, iter: 126, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 725.74, max: 725.74
Date: 07-13 at 01:12:02, iter: 127, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 725.74(4) mean: 725.74, max: 725.74
