Date: 08-13 at 07:25:06, #particle: 25, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1836.48(6), mean: 3922.10, max: 5033.52
Date: 08-13 at 07:26:16, #particle: 25, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1572.60(11), mean: 3172.84, max: 4462.09
Date: 08-13 at 07:27:46, #particle: 25, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1491.72(11), mean: 3174.60, max: 4462.88
Date: 08-13 at 07:29:00, #particle: 25, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1474.33(11), mean: 3117.58, max: 4500.61
Date: 08-13 at 07:30:22, #particle: 25, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1473.92(11), mean: 2907.84, max: 4151.19
Date: 08-13 at 07:31:34, #particle: 25, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1473.92(11), mean: 2426.40, max: 3334.31
Date: 08-13 at 07:33:12, #particle: 25, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1473.92(11), mean: 1643.61, max: 1884.17
Date: 08-13 at 07:34:29, #particle: 25, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1466.03(11), mean: 1665.69, max: 1842.21
Date: 08-13 at 07:35:48, #particle: 25, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1446.85(10), mean: 1611.76, max: 1776.89
Date: 08-13 at 07:37:03, #particle: 25, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1434.52(10), mean: 1628.42, max: 1800.37
Date: 08-13 at 07:38:20, #particle: 25, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1412.93(10), mean: 1491.25, max: 1572.24
Date: 08-13 at 07:39:23, #particle: 25, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1410.57(10), mean: 1571.58, max: 1657.06
Date: 08-13 at 07:40:44, #particle: 25, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1409.22(12), mean: 1522.25, max: 1684.17
Date: 08-13 at 07:41:53, #particle: 25, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1388.14(10), mean: 1552.75, max: 1728.08
Date: 08-13 at 07:43:16, #particle: 25, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1377.66(10), mean: 1462.94, max: 1540.43
Date: 08-13 at 07:44:26, #particle: 25, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1377.66(10), mean: 1523.57, max: 1606.78
Date: 08-13 at 07:45:51, #particle: 25, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1377.66(10), mean: 1557.30, max: 1656.77
Date: 08-13 at 07:47:11, #particle: 25, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1377.66(10), mean: 1505.44, max: 1679.31
Date: 08-13 at 07:48:30, #particle: 25, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1370.76(10), mean: 1447.86, max: 1564.73
Date: 08-13 at 07:49:59, #particle: 25, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1336.64(11), mean: 1411.65, max: 1497.20
Date: 08-13 at 07:51:20, #particle: 25, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1305.29(10), mean: 1406.23, max: 1515.39
Date: 08-13 at 07:52:37, #particle: 25, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1290.46(10), mean: 1395.97, max: 1465.23
Date: 08-13 at 07:53:55, #particle: 25, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1290.46(10), mean: 1415.26, max: 1512.52
Date: 08-13 at 07:55:14, #particle: 25, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1290.46(10), mean: 1380.84, max: 1475.76
Date: 08-13 at 07:56:36, #particle: 25, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1290.46(10), mean: 1394.09, max: 1537.41
Date: 08-13 at 07:58:02, #particle: 25, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1290.46(10), mean: 1367.74, max: 1421.14
Date: 08-13 at 07:59:25, #particle: 25, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1290.46(10), mean: 1576.56, max: 1803.65
Date: 08-13 at 08:00:44, #particle: 25, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1290.46(10), mean: 1487.92, max: 1803.67
Date: 08-13 at 08:02:02, #particle: 25, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1283.63(10), mean: 1383.58, max: 1508.82
Date: 08-13 at 08:03:17, #particle: 25, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1283.63(10), mean: 1400.00, max: 1550.24
Date: 08-13 at 08:04:34, #particle: 25, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1283.63(10), mean: 1439.92, max: 1588.71
Date: 08-13 at 08:05:54, #particle: 25, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1283.63(10), mean: 1394.51, max: 1545.27
Date: 08-13 at 08:07:19, #particle: 25, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1283.63(10), mean: 1358.26, max: 1433.67
Date: 08-13 at 08:08:43, #particle: 25, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1283.63(10), mean: 1569.13, max: 1837.95
Date: 08-13 at 08:09:57, #particle: 25, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1265.07(10), mean: 1449.63, max: 1797.37
Date: 08-13 at 08:11:16, #particle: 25, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1259.68(10), mean: 1425.34, max: 1780.88
Date: 08-13 at 08:12:20, #particle: 25, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1245.54(9), mean: 1420.93, max: 1774.73
Date: 08-13 at 08:13:29, #particle: 25, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1245.51(9), mean: 1375.04, max: 1585.94
Date: 08-13 at 08:14:43, #particle: 25, iter: 41, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1245.51(9), mean: 1285.08, max: 1361.90
Date: 08-13 at 08:15:57, #particle: 25, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1245.51(9), mean: 1304.72, max: 1447.57
Date: 08-13 at 08:17:13, #particle: 25, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1241.51(9), mean: 1307.07, max: 1383.88
Date: 08-13 at 08:18:33, #particle: 25, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1241.51(9), mean: 1270.19, max: 1392.00
Date: 08-13 at 08:19:43, #particle: 25, iter: 45, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1241.51(9), mean: 1255.64, max: 1288.54
Date: 08-13 at 08:21:02, #particle: 25, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1241.51(9), mean: 1254.98, max: 1288.54
Date: 08-13 at 08:22:20, #particle: 25, iter: 47, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1241.51(9), mean: 1271.09, max: 1395.51
Date: 08-13 at 08:23:34, #particle: 25, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 1157.55, best obj: 1241.51(9), mean: 1568.61, max: 1861.75
