Date: 11-17 at 16:51:40, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1797.43(19), mean: 2889.51, max: 3643.03
Date: 11-17 at 16:52:55, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1699.71(18), mean: 2832.79, max: 3545.91
Date: 11-17 at 16:54:13, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1683.16(18), mean: 2675.81, max: 3595.04
Date: 11-17 at 16:55:31, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1683.16(18), mean: 2511.49, max: 3540.80
Date: 11-17 at 16:56:49, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1674.19(17), mean: 2467.31, max: 3463.91
Date: 11-17 at 16:58:11, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1671.37(17), mean: 2186.83, max: 3194.15
Date: 11-17 at 16:59:28, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1657.21(17), mean: 2208.84, max: 3240.40
Date: 11-17 at 17:00:46, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1651.94(18), mean: 2084.44, max: 3122.47
Date: 11-17 at 17:02:02, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1625.58(17), mean: 2057.08, max: 3175.92
Date: 11-17 at 17:03:21, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1618.99(17), mean: 1760.92, max: 2015.96
Date: 11-17 at 17:04:34, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1609.74(16), mean: 1685.99, max: 1815.63
Date: 11-17 at 17:05:47, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1609.74(16), mean: 1702.92, max: 1795.94
Date: 11-17 at 17:07:02, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1609.74(16), mean: 1750.24, max: 1897.42
Date: 11-17 at 17:08:18, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1609.74(16), mean: 1762.47, max: 1978.39
Date: 11-17 at 17:09:33, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1608.60(16), mean: 1665.66, max: 1970.56
Date: 11-17 at 17:10:44, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1608.60(16), mean: 1648.01, max: 1763.49
Date: 11-17 at 17:11:56, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1608.60(16), mean: 1646.37, max: 1793.50
Date: 11-17 at 17:13:06, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1608.60(16), mean: 1639.16, max: 1695.94
