Date: 11-18 at 03:59:46, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1751.22(19), mean: 2876.95, max: 3358.17
Date: 11-18 at 04:01:24, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1643.91(17), mean: 2679.02, max: 3285.22
Date: 11-18 at 04:03:05, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1626.40(16), mean: 2382.71, max: 3169.28
Date: 11-18 at 04:04:41, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1625.58(16), mean: 2346.96, max: 3156.87
Date: 11-18 at 04:06:24, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1625.58(16), mean: 2075.70, max: 3127.40
Date: 11-18 at 04:08:08, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1625.58(16), mean: 1939.47, max: 3084.27
Date: 11-18 at 04:09:55, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1604.89(17), mean: 1712.56, max: 1838.58
Date: 11-18 at 04:11:31, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1584.39(17), mean: 1756.24, max: 1908.57
Date: 11-18 at 04:13:11, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1584.38(16), mean: 1705.35, max: 1939.53
Date: 11-18 at 04:14:43, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1584.38(16), mean: 1762.95, max: 2001.82
Date: 11-18 at 04:16:22, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1584.38(16), mean: 1735.42, max: 1997.69
Date: 11-18 at 04:17:56, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1584.38(16), mean: 1717.68, max: 1933.17
Date: 11-18 at 04:19:39, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1584.38(16), mean: 1718.09, max: 2028.24
Date: 11-18 at 04:21:15, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1584.38(16), mean: 1742.45, max: 1983.00
Date: 11-18 at 04:23:02, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1584.38(16), mean: 1790.43, max: 2055.39
Date: 11-18 at 04:24:36, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1584.38(16), mean: 1668.61, max: 1789.33
Date: 11-18 at 04:26:15, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1584.38(16), mean: 1723.09, max: 1856.93
Date: 11-18 at 04:27:54, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1584.38(16), mean: 1688.97, max: 1898.39
Date: 11-18 at 04:29:35, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1461.23, best obj: 1581.65(16), mean: 1684.53, max: 1917.88
