Date: 01-06 at 11:57:31, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 1436.28(12), mean: 3361.80, max: 4096.29
Date: 01-06 at 11:58:29, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 1230.01(12), mean: 3293.12, max: 3962.51
Date: 01-06 at 11:59:29, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 1138.78(12), mean: 2996.21, max: 3748.45
Date: 01-06 at 12:00:29, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 1120.47(12), mean: 2687.48, max: 3619.00
Date: 01-06 at 12:01:31, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 1101.90(12), mean: 2374.97, max: 3394.65
Date: 01-06 at 12:02:30, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 1081.54(11), mean: 2183.87, max: 3319.25
Date: 01-06 at 12:03:31, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 1081.54(11), mean: 2181.78, max: 3284.70
Date: 01-06 at 12:04:33, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 1081.54(11), mean: 1773.43, max: 3145.83
Date: 01-06 at 12:05:36, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 1081.54(11), mean: 1222.20, max: 1356.16
Date: 01-06 at 12:06:34, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 1081.54(11), mean: 1240.37, max: 1376.37
Date: 01-06 at 12:07:35, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 1081.54(11), mean: 1447.75, max: 1838.59
Date: 01-06 at 12:08:37, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 1012.31(12), mean: 1201.53, max: 1686.81
Date: 01-06 at 12:09:35, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 927.09(11), mean: 1240.81, max: 1714.94
Date: 01-06 at 12:10:35, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 922.52(11), mean: 1137.96, max: 1480.77
Date: 01-06 at 12:11:33, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 922.52(11), mean: 1032.07, max: 1118.42
Date: 01-06 at 12:12:32, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 922.52(11), mean: 1008.39, max: 1108.17
Date: 01-06 at 12:13:27, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 889.69(10), mean: 948.44, max: 1022.32
Date: 01-06 at 12:14:24, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 889.69(10), mean: 970.53, max: 1068.49
Date: 01-06 at 12:15:21, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 889.69(10), mean: 969.81, max: 1068.35
Date: 01-06 at 12:16:20, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 889.69(10), mean: 951.68, max: 1053.83
Date: 01-06 at 12:17:14, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 889.69(10), mean: 922.33, max: 964.40
Date: 01-06 at 12:18:10, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 870.32(10), mean: 935.44, max: 1131.21
Date: 01-06 at 12:19:04, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 854.24(10), mean: 898.68, max: 984.60
Date: 01-06 at 12:19:59, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 854.24(10), mean: 897.12, max: 962.30
Date: 01-06 at 12:20:52, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 850.88(10), mean: 891.10, max: 959.60
Date: 01-06 at 12:21:47, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 850.44(10), mean: 911.40, max: 1018.82
Date: 01-06 at 12:22:40, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 850.44(10), mean: 888.61, max: 949.34
Date: 01-06 at 12:23:31, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 850.44(10), mean: 884.51, max: 949.34
Date: 01-06 at 12:24:30, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 850.44(10), mean: 881.89, max: 949.34
Date: 01-06 at 12:25:21, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 850.44(10), mean: 881.71, max: 949.34
Date: 01-06 at 12:26:18, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 850.44(10), mean: 892.28, max: 1071.43
Date: 01-06 at 12:27:14, #particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 850.44(10), mean: 883.39, max: 949.34
Date: 01-06 at 12:28:04, #particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 850.44(10), mean: 882.59, max: 949.34
Date: 01-06 at 12:29:00, #particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 850.44(10), mean: 914.57, max: 946.28
Date: 01-06 at 12:29:59, #particle: 15, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 850.44(10), mean: 943.30, max: 1150.28
Date: 01-06 at 12:30:54, #particle: 15, iter: 40, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07, best obj: 850.44(10), mean: 930.55, max: 1174.33
