Date: 07-10 at 17:20:10, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 1390.86(13) mean: 3180.77, max: 4169.01
Date: 07-10 at 17:21:13, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 1188.72(13) mean: 2758.38, max: 3786.57
Date: 07-10 at 17:22:14, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 1079.90(13) mean: 2716.40, max: 3680.21
Date: 07-10 at 17:23:19, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 1031.34(12) mean: 2713.49, max: 3615.12
Date: 07-10 at 17:24:26, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 1008.63(11) mean: 2347.71, max: 3307.99
Date: 07-10 at 17:25:35, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 1003.11(11) mean: 2375.74, max: 3328.37
Date: 07-10 at 17:26:44, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 965.24(11) mean: 2081.62, max: 2900.48
Date: 07-10 at 17:27:53, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 937.61(11) mean: 2105.67, max: 2930.80
Date: 07-10 at 17:29:02, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 937.08(11) mean: 1122.63, max: 1246.36
Date: 07-10 at 17:30:04, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 936.86(11) mean: 1044.64, max: 1227.00
Date: 07-10 at 17:31:11, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 931.17(12) mean: 1005.65, max: 1119.59
Date: 07-10 at 17:32:11, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 921.33(12) mean: 979.50, max: 1049.21
Date: 07-10 at 17:33:14, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 903.68(11) mean: 965.37, max: 1023.39
Date: 07-10 at 17:34:11, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 886.66(11) mean: 959.69, max: 1023.39
Date: 07-10 at 17:35:12, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 886.66(11) mean: 957.19, max: 1011.74
Date: 07-10 at 17:36:17, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 886.66(11) mean: 972.66, max: 1027.76
Date: 07-10 at 17:37:17, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 886.66(11) mean: 959.17, max: 1014.97
Date: 07-10 at 17:38:16, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 886.66(11) mean: 950.14, max: 990.46
Date: 07-10 at 17:39:19, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 886.66(11) mean: 1101.68, max: 1393.24
Date: 07-10 at 17:40:22, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 886.66(11) mean: 1027.44, max: 1277.77
Date: 07-10 at 17:41:23, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 886.66(11) mean: 1041.46, max: 1319.67
Date: 07-10 at 17:42:23, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 886.66(11) mean: 953.45, max: 1011.13
Date: 07-10 at 17:43:25, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 886.66(11) mean: 1045.68, max: 1387.94
Date: 07-10 at 17:44:27, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 886.66(11) mean: 961.27, max: 1160.43
Date: 07-10 at 17:45:28, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 872.61(11) mean: 943.93, max: 1114.07
Date: 07-10 at 17:46:29, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 872.61(11) mean: 948.43, max: 1059.95
Date: 07-10 at 17:47:31, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 872.61(11) mean: 982.28, max: 1082.52
Date: 07-10 at 17:48:32, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 872.61(11) mean: 954.66, max: 1119.12
Date: 07-10 at 17:49:33, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 872.61(11) mean: 920.27, max: 1006.36
Date: 07-10 at 17:50:38, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 872.61(11) mean: 1006.88, max: 1229.22
Date: 07-10 at 17:51:36, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 872.61(11) mean: 938.65, max: 1018.17
Date: 07-10 at 17:52:36, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.07 best obj: 848.22(10) mean: 902.58, max: 944.13
