Date: 12-04 at 10:16:12, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1227.73(14), mean: 2238.21, max: 2841.22
Date: 12-04 at 10:17:03, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1167.10(14), mean: 2133.56, max: 2816.54
Date: 12-04 at 10:17:57, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1153.83(13), mean: 2147.19, max: 2818.14
Date: 12-04 at 10:18:56, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1139.73(13), mean: 1971.72, max: 2788.34
Date: 12-04 at 10:19:53, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1092.31(13), mean: 1899.20, max: 2785.92
Date: 12-04 at 10:20:46, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1080.65(13), mean: 1902.47, max: 2787.72
Date: 12-04 at 10:21:44, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1079.65(13), mean: 1832.15, max: 2692.53
Date: 12-04 at 10:22:51, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1079.65(13), mean: 1204.58, max: 1376.55
Date: 12-04 at 10:23:43, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1079.65(13), mean: 1201.51, max: 1302.85
Date: 12-04 at 10:24:44, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1079.65(13), mean: 1139.03, max: 1220.91
Date: 12-04 at 10:25:29, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1079.65(13), mean: 1197.52, max: 1294.66
Date: 12-04 at 10:26:29, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1077.85(13), mean: 1255.57, max: 1406.60
Date: 12-04 at 10:27:20, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1077.44(13), mean: 1251.19, max: 1452.35
Date: 12-04 at 10:28:10, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1077.03(13), mean: 1248.89, max: 1503.00
Date: 12-04 at 10:29:02, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1077.03(13), mean: 1284.01, max: 1539.03
Date: 12-04 at 10:30:00, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1077.03(13), mean: 1214.56, max: 1502.45
Date: 12-04 at 10:30:57, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1068.95(13), mean: 1127.47, max: 1224.77
Date: 12-04 at 10:31:52, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1068.66(13), mean: 1188.49, max: 1274.23
Date: 12-04 at 10:32:48, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1068.61(13), mean: 1171.07, max: 1310.93
Date: 12-04 at 10:33:46, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1068.61(13), mean: 1142.10, max: 1239.36
Date: 12-04 at 10:34:41, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1058.49(13), mean: 1130.94, max: 1247.10
Date: 12-04 at 10:35:35, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1058.49(13), mean: 1112.47, max: 1224.08
Date: 12-04 at 10:36:33, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1058.49(13), mean: 1109.85, max: 1162.06
Date: 12-04 at 10:37:30, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1058.49(13), mean: 1092.66, max: 1133.27
Date: 12-04 at 10:38:17, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1058.49(13), mean: 1125.37, max: 1162.30
Date: 12-04 at 10:39:08, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1058.49(13), mean: 1270.53, max: 1443.56
Date: 12-04 at 10:40:03, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1058.49(13), mean: 1262.72, max: 1502.05
Date: 12-04 at 10:40:51, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1058.49(13), mean: 1237.46, max: 1558.15
Date: 12-04 at 10:41:48, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1058.49(13), mean: 1112.38, max: 1207.21
Date: 12-04 at 10:42:48, #particle: 15, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1058.49(13), mean: 1172.70, max: 1403.93
Date: 12-04 at 10:43:42, #particle: 15, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 974.24, best obj: 1053.10(13), mean: 1142.58, max: 1443.90
