Date: 01-19 at 09:39:19, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 1022.48(6), mean: 2849.28, max: 4053.48
Date: 01-19 at 09:40:19, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 878.34(5), mean: 2752.76, max: 3880.60
Date: 01-19 at 09:41:19, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 864.23(5), mean: 2388.02, max: 3363.14
Date: 01-19 at 09:42:18, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 850.53(5), mean: 1294.17, max: 1847.76
Date: 01-19 at 09:43:20, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 804.34(6), mean: 1355.05, max: 1939.02
Date: 01-19 at 09:44:20, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 785.71(6), mean: 1368.93, max: 1968.47
Date: 01-19 at 09:45:18, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 771.31(6), mean: 920.02, max: 1096.28
Date: 01-19 at 09:46:19, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 758.28(6), mean: 881.81, max: 979.33
Date: 01-19 at 09:47:18, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 730.41(5), mean: 839.08, max: 963.27
Date: 01-19 at 09:48:17, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 729.01(5), mean: 776.63, max: 899.33
Date: 01-19 at 09:49:11, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 719.66(5), mean: 746.24, max: 780.28
Date: 01-19 at 09:50:08, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 660.53(5), mean: 707.24, max: 764.11
Date: 01-19 at 09:51:07, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 624.95(4), mean: 698.18, max: 728.81
Date: 01-19 at 09:52:04, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 617.24(4), mean: 735.89, max: 781.54
Date: 01-19 at 09:53:02, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 617.24(4), mean: 647.30, max: 690.21
Date: 01-19 at 09:53:58, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 617.24(4), mean: 642.35, max: 655.87
Date: 01-19 at 09:54:55, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 617.24(4), mean: 617.24, max: 617.24
Date: 01-19 at 09:55:50, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 617.24(4), mean: 617.24, max: 617.24
Date: 01-19 at 09:56:50, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 617.24(4), mean: 1981.36, max: 2728.82
Date: 01-19 at 09:57:51, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 617.24(4), mean: 930.48, max: 2378.57
Date: 01-19 at 09:58:51, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 617.24(4), mean: 953.10, max: 2361.47
Date: 01-19 at 09:59:49, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 617.24(4), mean: 777.00, max: 886.49
Date: 01-19 at 10:00:49, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 617.24(4), mean: 2380.09, max: 3033.41
Date: 01-19 at 10:01:50, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29, best obj: 617.24(4), mean: 919.96, max: 1606.41
