Date: 07-19 at 03:41:48, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 1083.63(6) mean: 2506.04, max: 4087.91
Date: 07-19 at 04:16:52, iter: 48, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 592.97, max: 628.30
Date: 07-19 at 04:17:39, iter: 49, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 590.21, max: 617.08
Date: 07-19 at 04:19:19, iter: 51, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 635.15, max: 766.90
Date: 07-19 at 04:20:02, iter: 52, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 627.68, max: 752.49
Date: 07-19 at 04:20:44, iter: 53, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 606.68, max: 706.41
Date: 07-19 at 04:21:25, iter: 54, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 598.33, max: 663.62
Date: 07-19 at 04:23:24, iter: 56, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 626.43, max: 871.36
Date: 07-19 at 04:24:12, iter: 57, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 621.27, max: 876.70
Date: 07-19 at 04:24:57, iter: 58, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 598.01, max: 668.22
Date: 07-19 at 04:25:45, iter: 60, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 1521.37, max: 2884.47
Date: 07-19 at 04:27:10, iter: 62, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 815.23, max: 1454.16
Date: 07-19 at 04:27:55, iter: 63, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 679.84, max: 1123.13
Date: 07-19 at 04:28:41, iter: 64, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 642.86, max: 766.39
Date: 07-19 at 04:29:23, iter: 65, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
Date: 07-19 at 04:31:27, iter: 67, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 611.26, max: 766.90
Date: 07-19 at 04:32:09, iter: 68, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 598.14, max: 687.02
Date: 07-19 at 04:32:50, iter: 69, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
Date: 07-19 at 04:33:33, iter: 70, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
Date: 07-19 at 04:35:30, iter: 72, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 609.25, max: 790.72
Date: 07-19 at 04:36:14, iter: 73, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 597.64, max: 684.58
Date: 07-19 at 04:36:55, iter: 74, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 590.72, max: 624.72
Date: 07-19 at 04:37:38, iter: 75, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
Date: 07-19 at 04:39:45, iter: 77, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 614.18, max: 766.90
Date: 07-19 at 04:40:28, iter: 78, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 593.33, max: 632.24
Date: 07-19 at 04:41:08, iter: 79, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
Date: 07-19 at 04:41:50, iter: 80, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
Date: 07-19 at 04:44:04, iter: 82, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 591.92, max: 614.67
Date: 07-19 at 04:44:47, iter: 83, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 592.13, max: 617.15
Date: 07-19 at 04:45:28, iter: 85, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 1381.51, max: 2708.24
Date: 07-19 at 04:46:11, iter: 86, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 742.60, max: 1055.69
Date: 07-19 at 04:47:38, iter: 88, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 696.84, max: 1366.90
Date: 07-19 at 04:48:23, iter: 89, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 669.91, max: 1323.96
Date: 07-19 at 04:49:09, iter: 90, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 604.22, max: 827.25
Date: 07-19 at 04:49:50, iter: 91, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 591.66, max: 638.82
Date: 07-19 at 04:51:39, iter: 93, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 609.87, max: 742.73
Date: 07-19 at 04:52:28, iter: 94, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 601.77, max: 745.06
Date: 07-19 at 04:53:15, iter: 95, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 592.10, max: 618.48
Date: 07-19 at 04:53:56, iter: 96, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 588.29, max: 588.29
Date: 07-19 at 04:56:02, iter: 98, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 609.32, max: 696.98
Date: 07-19 at 04:56:45, iter: 99, fix: false, local: true, cut car: true, new generate: true, Khoo: 588.29 best obj: 588.29(3) mean: 600.98, max: 683.49
