Date: 01-01 at 08:34:53, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 1270.21(5), mean: 3531.04, max: 4281.42
Date: 01-01 at 08:35:47, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 1047.20(5), mean: 2886.04, max: 3463.07
Date: 01-01 at 08:36:41, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 955.11(7), mean: 2011.40, max: 2404.06
Date: 01-01 at 08:37:32, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 896.86(7), mean: 985.90, max: 1102.04
Date: 01-01 at 08:38:29, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 859.78(5), mean: 1007.61, max: 1116.96
Date: 01-01 at 08:39:22, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 836.89(5), mean: 1000.33, max: 1114.80
Date: 01-01 at 08:40:16, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 832.84(5), mean: 966.15, max: 1125.28
Date: 01-01 at 08:41:07, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 832.84(5), mean: 913.43, max: 976.16
Date: 01-01 at 08:42:02, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 832.84(5), mean: 917.24, max: 1026.06
Date: 01-01 at 08:42:55, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 831.26(6), mean: 918.03, max: 1000.19
Date: 01-01 at 08:43:49, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.32, best obj: 810.19(6), mean: 930.73, max: 1013.96
