Date: 12-16 at 01:19:13, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1327.39(12), mean: 3464.93, max: 3906.48
Date: 12-16 at 01:20:13, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1239.52(12), mean: 3202.30, max: 3723.43
Date: 12-16 at 01:21:17, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1199.64(12), mean: 1386.62, max: 1543.93
Date: 12-16 at 01:22:13, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1160.70(11), mean: 1405.06, max: 1586.60
Date: 12-16 at 01:23:15, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1118.92(13), mean: 1320.43, max: 1542.97
Date: 12-16 at 01:24:10, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1077.89(12), mean: 1352.75, max: 1618.23
Date: 12-16 at 01:25:09, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1077.89(12), mean: 1275.34, max: 1591.45
Date: 12-16 at 01:26:11, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1077.89(12), mean: 1269.14, max: 1628.09
Date: 12-16 at 01:27:08, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1077.89(12), mean: 1230.22, max: 1649.15
Date: 12-16 at 01:28:09, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1040.07(12), mean: 1182.77, max: 1455.85
Date: 12-16 at 01:29:11, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1030.88(12), mean: 1136.27, max: 1252.82
Date: 12-16 at 01:30:13, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1030.88(12), mean: 1118.49, max: 1233.79
Date: 12-16 at 01:31:16, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1030.88(12), mean: 1131.09, max: 1181.97
Date: 12-16 at 01:32:12, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1030.88(12), mean: 1154.61, max: 1247.65
Date: 12-16 at 01:33:07, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1030.88(12), mean: 1202.65, max: 1282.01
Date: 12-16 at 01:34:14, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1030.88(12), mean: 1092.24, max: 1162.57
Date: 12-16 at 01:35:12, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1030.88(12), mean: 1080.77, max: 1174.43
Date: 12-16 at 01:36:10, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1030.88(12), mean: 1084.03, max: 1141.28
Date: 12-16 at 01:37:15, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1029.94(12), mean: 1064.34, max: 1100.74
Date: 12-16 at 01:38:12, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1029.94(12), mean: 1093.28, max: 1157.27
Date: 12-16 at 01:39:13, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1025.65(12), mean: 1061.05, max: 1100.49
Date: 12-16 at 01:40:14, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1025.65(12), mean: 1056.78, max: 1100.49
Date: 12-16 at 01:41:17, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1025.65(12), mean: 1056.47, max: 1100.49
Date: 12-16 at 01:42:15, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1025.65(12), mean: 1052.55, max: 1100.05
Date: 12-16 at 01:43:14, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1025.65(12), mean: 1052.55, max: 1100.05
Date: 12-16 at 01:44:16, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1025.65(12), mean: 1052.55, max: 1100.05
Date: 12-16 at 01:45:17, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1025.65(12), mean: 1036.12, max: 1095.50
Date: 12-16 at 01:46:15, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1025.65(12), mean: 1033.75, max: 1067.99
Date: 12-16 at 01:47:14, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1025.65(12), mean: 1031.72, max: 1067.99
Date: 12-16 at 01:48:14, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1025.65(12), mean: 1031.72, max: 1067.99
Date: 12-16 at 01:49:14, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1025.65(12), mean: 1031.72, max: 1067.99
