Date: 07-06 at 11:42:22, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1607.24(5) mean: 2878.56, max: 3381.39
Date: 07-06 at 11:43:02, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1471.10(9) mean: 2225.67, max: 2824.30
Date: 07-06 at 11:43:59, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1373.71(8) mean: 2230.83, max: 2838.18
Date: 07-06 at 11:44:55, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1358.45(8) mean: 2157.38, max: 2811.77
Date: 07-06 at 11:45:58, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1342.49(11) mean: 1408.25, max: 1487.69
Date: 07-06 at 11:46:50, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1250.11(10) mean: 1424.96, max: 1500.09
Date: 07-06 at 11:47:35, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1244.47(10) mean: 1459.19, max: 1539.97
Date: 07-06 at 11:48:36, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1222.95(11) mean: 1291.65, max: 1343.08
Date: 07-06 at 11:49:33, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1182.38(11) mean: 1272.60, max: 1337.06
Date: 07-06 at 11:50:28, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1181.30(11) mean: 1305.93, max: 1377.87
Date: 07-06 at 11:51:30, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1181.00(11) mean: 1314.95, max: 1398.29
Date: 07-06 at 11:52:19, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1181.00(11) mean: 1389.41, max: 1490.29
Date: 07-06 at 11:53:15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1181.00(11) mean: 1380.97, max: 1525.29
Date: 07-06 at 11:54:21, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1181.00(11) mean: 1294.25, max: 1461.10
Date: 07-06 at 11:55:16, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1181.00(11) mean: 1300.99, max: 1432.27
Date: 07-06 at 11:56:10, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1181.00(11) mean: 1474.87, max: 1712.91
Date: 07-06 at 11:57:13, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1181.00(11) mean: 1266.17, max: 1384.82
Date: 07-06 at 11:58:04, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1181.00(11) mean: 1280.64, max: 1388.10
Date: 07-06 at 11:59:05, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1171.56(10) mean: 1227.00, max: 1292.20
Date: 07-06 at 12:00:02, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1151.80(10) mean: 1269.68, max: 1332.77
Date: 07-06 at 12:00:57, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1151.80(10) mean: 1307.74, max: 1373.96
Date: 07-06 at 12:01:49, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1151.80(10) mean: 1341.90, max: 1395.55
