Date: 07-06 at 06:39:52, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1511.74(5) mean: 3210.19, max: 3889.45
Date: 07-06 at 06:40:29, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1364.97(5) mean: 2248.92, max: 3033.33
Date: 07-06 at 06:40:59, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1311.50(5) mean: 2148.53, max: 2855.52
Date: 07-06 at 06:41:30, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1311.50(5) mean: 2178.46, max: 2895.13
Date: 07-06 at 06:42:05, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1311.50(5) mean: 1385.19, max: 1522.57
Date: 07-06 at 06:43:04, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1274.75(10) mean: 1404.30, max: 1547.56
Date: 07-06 at 06:43:52, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1204.01(10) mean: 1418.98, max: 1552.35
Date: 07-06 at 06:44:40, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1193.23(9) mean: 1284.01, max: 1369.21
Date: 07-06 at 06:45:31, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1191.86(9) mean: 1338.45, max: 1438.77
Date: 07-06 at 06:46:24, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1191.70(9) mean: 1398.83, max: 1510.97
Date: 07-06 at 06:47:00, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1191.62(9) mean: 1364.66, max: 1549.93
Date: 07-06 at 06:47:55, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1184.64(10) mean: 1254.98, max: 1332.44
Date: 07-06 at 06:48:33, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1182.33(10) mean: 1297.67, max: 1418.41
Date: 07-06 at 06:49:32, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1182.33(10) mean: 1286.12, max: 1453.87
Date: 07-06 at 06:50:25, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1182.33(10) mean: 1282.35, max: 1409.77
Date: 07-06 at 06:51:13, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1181.94(10) mean: 1242.80, max: 1352.22
Date: 07-06 at 06:52:12, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1180.09(10) mean: 1209.22, max: 1272.95
Date: 07-06 at 06:53:14, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1180.09(10) mean: 1202.38, max: 1246.65
Date: 07-06 at 06:54:09, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1180.09(10) mean: 1244.02, max: 1292.49
Date: 07-06 at 06:55:03, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1180.09(10) mean: 1285.31, max: 1344.51
Date: 07-06 at 06:55:45, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1180.09(10) mean: 1208.34, max: 1241.86
