Date: 07-06 at 09:44:07, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1515.62(5) mean: 3210.45, max: 3889.45
Date: 07-06 at 09:45:07, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1421.47(5) mean: 2996.26, max: 3775.99
Date: 07-06 at 09:45:50, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1293.05(11) mean: 2037.73, max: 2876.00
Date: 07-06 at 09:46:30, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1200.90(10) mean: 1359.92, max: 1517.74
Date: 07-06 at 09:47:22, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1159.83(9) mean: 1387.55, max: 1509.73
Date: 07-06 at 09:48:18, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1135.40(8) mean: 1354.77, max: 1553.68
Date: 07-06 at 09:49:12, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1134.42(8) mean: 1294.73, max: 1514.01
Date: 07-06 at 09:50:07, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1134.42(8) mean: 1342.31, max: 1579.56
Date: 07-06 at 09:50:53, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1134.42(8) mean: 1276.89, max: 1475.34
Date: 07-06 at 09:51:53, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1134.42(8) mean: 1216.18, max: 1390.01
Date: 07-06 at 09:52:52, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1102.87(8) mean: 1184.15, max: 1249.22
Date: 07-06 at 09:53:52, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1098.00(8) mean: 1216.14, max: 1271.23
Date: 07-06 at 09:54:45, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1098.00(8) mean: 1239.68, max: 1295.94
Date: 07-06 at 09:55:22, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1098.00(8) mean: 1294.50, max: 1386.33
Date: 07-06 at 09:56:21, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1098.00(8) mean: 1259.54, max: 1363.35
Date: 07-06 at 09:57:22, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1098.00(8) mean: 1177.09, max: 1290.29
Date: 07-06 at 09:58:20, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1098.00(8) mean: 1343.25, max: 1605.04
Date: 07-06 at 09:59:14, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1098.00(8) mean: 1160.97, max: 1297.57
Date: 07-06 at 10:00:04, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1096.91(8) mean: 1141.45, max: 1223.58
Date: 07-06 at 10:00:54, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1096.70(8) mean: 1139.38, max: 1239.35
Date: 07-06 at 10:01:48, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1096.01(8) mean: 1123.42, max: 1204.23
Date: 07-06 at 10:02:45, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1096.01(8) mean: 1116.44, max: 1174.61
Date: 07-06 at 10:03:33, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1096.01(8) mean: 1121.56, max: 1192.89
Date: 07-06 at 10:04:26, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1096.01(8) mean: 1125.79, max: 1227.78
Date: 07-06 at 10:05:23, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1096.01(8) mean: 1116.96, max: 1205.02
Date: 07-06 at 10:06:14, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1096.01(8) mean: 1344.45, max: 1614.99
Date: 07-06 at 10:07:03, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1096.01(8) mean: 1168.86, max: 1281.02
Date: 07-06 at 10:07:58, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1096.01(8) mean: 1173.82, max: 1316.94
Date: 07-06 at 10:08:40, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1096.01(8) mean: 1195.80, max: 1360.35
Date: 07-06 at 10:09:19, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1096.01(8) mean: 1338.24, max: 1749.81
Date: 07-06 at 10:09:57, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1096.01(8) mean: 1188.34, max: 1636.15
Date: 07-06 at 10:10:53, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1096.01(8) mean: 1172.75, max: 1284.59
Date: 07-06 at 10:11:45, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1096.01(8) mean: 1148.62, max: 1266.44
Date: 07-06 at 10:12:24, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1096.01(8) mean: 1367.68, max: 1571.10
Date: 07-06 at 10:13:21, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 1034.35 best obj: 1096.01(8) mean: 1245.57, max: 1548.57
