Date: 12-19 at 08:06:05, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1392.27(14), mean: 2309.91, max: 2706.49
Date: 12-19 at 08:07:05, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1347.05(14), mean: 2322.20, max: 2743.40
Date: 12-19 at 08:08:03, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1320.71(13), mean: 2351.09, max: 2766.66
Date: 12-19 at 08:09:03, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1314.36(13), mean: 2302.71, max: 2633.55
Date: 12-19 at 08:10:10, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1295.87(13), mean: 2065.75, max: 2561.30
Date: 12-19 at 08:11:15, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1290.97(13), mean: 1721.32, max: 2546.56
Date: 12-19 at 08:12:15, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1290.97(13), mean: 1683.85, max: 2541.52
Date: 12-19 at 08:13:25, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1290.97(13), mean: 1410.05, max: 1574.94
Date: 12-19 at 08:14:27, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1290.97(13), mean: 1377.57, max: 1476.43
Date: 12-19 at 08:15:26, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1290.97(13), mean: 1424.43, max: 1536.88
Date: 12-19 at 08:16:32, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1290.97(13), mean: 1446.68, max: 1587.84
Date: 12-19 at 08:17:34, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1281.06(13), mean: 1346.89, max: 1539.41
Date: 12-19 at 08:18:33, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1253.37(13), mean: 1358.84, max: 1580.94
Date: 12-19 at 08:19:26, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1251.73(13), mean: 1383.50, max: 1599.13
Date: 12-19 at 08:20:24, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1251.73(13), mean: 1403.26, max: 1622.29
Date: 12-19 at 08:21:25, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1251.73(13), mean: 1428.00, max: 1509.75
Date: 12-19 at 08:22:25, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1251.73(13), mean: 1465.41, max: 1570.09
Date: 12-19 at 08:23:30, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1251.73(13), mean: 1333.38, max: 1428.97
Date: 12-19 at 08:24:34, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1251.73(13), mean: 1476.42, max: 1714.23
Date: 12-19 at 08:25:26, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1251.73(13), mean: 1508.94, max: 1753.79
Date: 12-19 at 08:26:30, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1251.73(13), mean: 1337.84, max: 1423.72
Date: 12-19 at 08:27:31, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1251.73(13), mean: 1371.67, max: 1454.72
Date: 12-19 at 08:28:27, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1251.73(13), mean: 1486.16, max: 1653.73
Date: 12-19 at 08:29:26, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1251.73(13), mean: 1465.57, max: 1634.65
