Date: 12-19 at 03:55:45, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1457.31(15), mean: 2529.77, max: 2813.91
Date: 12-19 at 03:56:48, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1320.46(13), mean: 2318.77, max: 2706.52
Date: 12-19 at 03:57:52, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1282.39(13), mean: 1958.89, max: 2652.96
Date: 12-19 at 03:58:51, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1276.08(13), mean: 1925.86, max: 2608.31
Date: 12-19 at 03:59:53, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1276.08(13), mean: 1972.39, max: 2661.99
Date: 12-19 at 04:00:58, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1276.08(13), mean: 1807.62, max: 2619.60
Date: 12-19 at 04:02:02, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1276.08(13), mean: 1437.06, max: 1538.44
Date: 12-19 at 04:03:04, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1276.08(13), mean: 1434.69, max: 1557.82
Date: 12-19 at 04:04:05, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1276.08(13), mean: 1542.90, max: 1722.33
Date: 12-19 at 04:05:02, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1276.08(13), mean: 1520.51, max: 1749.18
Date: 12-19 at 04:06:02, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1276.08(13), mean: 1496.32, max: 1762.91
Date: 12-19 at 04:07:05, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1276.08(13), mean: 1417.38, max: 1824.03
Date: 12-19 at 04:08:01, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1276.08(13), mean: 1549.23, max: 1970.06
Date: 12-19 at 04:09:05, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1117.53, best obj: 1276.08(13), mean: 1399.23, max: 1613.47
