Date: 07-29 at 18:09:41, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 4039.86, best obj: 5364.18(24), mean: 8733.91, max: 9898.77
Date: 07-29 at 18:27:14, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 4039.86, best obj: 4891.25(24), mean: 8712.92, max: 9936.75
Date: 07-29 at 18:44:16, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 4039.86, best obj: 4732.88(24), mean: 8191.94, max: 9930.11
Date: 07-29 at 19:01:00, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 4039.86, best obj: 4701.49(24), mean: 7736.44, max: 9376.04
