Date: 11-04 at 10:51:10, #particle: 5, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1185.25(5), mean: 2495.41, max: 3502.66
Date: 11-04 at 10:51:35, #particle: 5, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1007.24(5), mean: 1959.55, max: 3206.84
Date: 11-04 at 10:52:00, #particle: 5, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1000.10(5), mean: 1447.95, max: 2501.64
Date: 11-04 at 10:52:21, #particle: 5, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 997.75(5), mean: 1443.15, max: 2278.61
Date: 11-04 at 10:52:43, #particle: 5, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 994.97(5), mean: 1254.51, max: 1492.40
Date: 11-04 at 10:53:06, #particle: 5, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 994.97(5), mean: 1120.16, max: 1206.78
Date: 11-04 at 10:53:28, #particle: 5, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 994.97(5), mean: 1149.69, max: 1214.22
Date: 11-04 at 10:53:52, #particle: 5, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 994.97(5), mean: 1088.70, max: 1141.83
Date: 11-04 at 10:54:15, #particle: 5, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 994.97(5), mean: 1149.02, max: 1201.14
Date: 11-04 at 10:54:39, #particle: 5, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 994.97(5), mean: 1136.08, max: 1291.61
Date: 11-04 at 10:55:03, #particle: 5, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 994.97(5), mean: 1110.27, max: 1169.98
Date: 11-04 at 10:55:27, #particle: 5, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 994.97(5), mean: 1112.69, max: 1194.27
Date: 11-04 at 10:55:47, #particle: 5, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 994.97(5), mean: 1177.92, max: 1298.72
Date: 11-04 at 10:56:10, #particle: 5, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 994.97(5), mean: 1059.55, max: 1128.68
Date: 11-04 at 10:56:32, #particle: 5, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 994.97(5), mean: 1076.12, max: 1179.76
Date: 11-04 at 10:56:54, #particle: 5, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 994.97(5), mean: 1040.53, max: 1067.41
Date: 11-04 at 10:57:15, #particle: 5, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 994.97(5), mean: 1064.87, max: 1121.12
Date: 11-04 at 10:57:37, #particle: 5, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 987.16(5), mean: 1035.42, max: 1182.04
Date: 11-04 at 10:58:00, #particle: 5, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 983.86(5), mean: 998.27, max: 1032.47
Date: 11-04 at 10:58:22, #particle: 5, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 983.86(5), mean: 1028.85, max: 1097.82
Date: 11-04 at 10:58:44, #particle: 5, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 983.86(5), mean: 1032.41, max: 1136.89
Date: 11-04 at 10:59:04, #particle: 5, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 983.86(5), mean: 996.06, max: 1021.60
