Date: 01-19 at 20:03:56, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1417.12(14), mean: 2367.65, max: 2829.43
Date: 01-19 at 20:04:40, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1321.38(12), mean: 2392.49, max: 2838.09
Date: 01-19 at 20:05:24, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1302.79(12), mean: 2379.07, max: 2840.04
Date: 01-19 at 20:06:15, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1302.79(12), mean: 1963.78, max: 2585.98
Date: 01-19 at 20:07:07, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1302.79(12), mean: 1431.48, max: 1611.28
Date: 01-19 at 20:07:49, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1302.79(12), mean: 1442.74, max: 1614.41
Date: 01-19 at 20:08:35, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1302.79(12), mean: 1497.60, max: 1656.98
Date: 01-19 at 20:09:23, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1302.79(12), mean: 2387.27, max: 2725.29
Date: 01-19 at 20:10:08, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1302.79(12), mean: 1779.29, max: 2536.09
Date: 01-19 at 20:10:58, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1268.11(13), mean: 1399.96, max: 1556.17
Date: 01-19 at 20:11:41, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1225.15(13), mean: 1422.98, max: 1579.72
Date: 01-19 at 20:12:22, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1209.46(12), mean: 1477.68, max: 1655.22
Date: 01-19 at 20:13:05, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1204.37(12), mean: 1508.30, max: 1723.17
Date: 01-19 at 20:13:57, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1204.37(12), mean: 1307.51, max: 1487.50
Date: 01-19 at 20:14:42, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1204.37(12), mean: 1285.84, max: 1520.00
Date: 01-19 at 20:15:24, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1204.37(12), mean: 1302.60, max: 1464.92
Date: 01-19 at 20:16:14, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1204.37(12), mean: 1317.93, max: 1366.66
Date: 01-19 at 20:16:58, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1204.37(12), mean: 2449.70, max: 2836.67
Date: 01-19 at 20:17:43, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1204.37(12), mean: 2192.58, max: 2740.45
Date: 01-19 at 20:18:36, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1204.37(12), mean: 1833.35, max: 2764.12
Date: 01-19 at 20:19:26, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1204.37(12), mean: 1512.94, max: 1664.52
Date: 01-19 at 20:20:14, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1204.37(12), mean: 2301.57, max: 2777.93
Date: 01-19 at 20:21:02, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1204.37(12), mean: 1989.04, max: 2560.35
