Date: 08-26 at 06:38:48, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1396.36(14), mean: 2475.03, max: 2782.03
Date: 08-26 at 06:39:50, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1304.04(13), mean: 2306.55, max: 2749.11
Date: 08-26 at 06:40:54, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1259.07(12), mean: 2295.55, max: 2637.52
Date: 08-26 at 06:42:02, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1249.00(12), mean: 2298.25, max: 2661.64
Date: 08-26 at 06:43:08, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1247.93(12), mean: 2031.57, max: 2592.16
Date: 08-26 at 06:44:12, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1247.93(12), mean: 1825.25, max: 2519.09
Date: 08-26 at 06:45:19, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1247.93(12), mean: 1384.74, max: 1527.94
Date: 08-26 at 06:46:24, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1247.93(12), mean: 1440.46, max: 1576.97
Date: 08-26 at 06:47:29, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1247.93(12), mean: 1341.24, max: 1513.03
Date: 08-26 at 06:48:32, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1247.93(12), mean: 1466.87, max: 1832.02
Date: 08-26 at 06:49:35, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1243.73(13), mean: 1330.60, max: 1508.03
Date: 08-26 at 06:50:32, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1223.32(12), mean: 1361.80, max: 1536.03
Date: 08-26 at 06:51:35, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1223.32(12), mean: 1340.24, max: 1561.60
Date: 08-26 at 06:52:33, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1223.32(12), mean: 1393.68, max: 1615.88
Date: 08-26 at 06:53:35, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1221.62(13), mean: 1298.94, max: 1359.47
Date: 08-26 at 06:54:34, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1215.32(13), mean: 1332.94, max: 1405.02
Date: 08-26 at 06:55:42, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1215.27(13), mean: 1332.93, max: 1415.31
Date: 08-26 at 06:56:40, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1215.27(13), mean: 1350.80, max: 1441.61
Date: 08-26 at 06:57:46, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1215.27(13), mean: 1276.97, max: 1418.08
Date: 08-26 at 06:58:54, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1215.27(13), mean: 1280.65, max: 1373.60
Date: 08-26 at 06:59:55, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1215.27(13), mean: 1275.08, max: 1396.22
Date: 08-26 at 07:00:56, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1215.27(13), mean: 1464.52, max: 1777.74
Date: 08-26 at 07:02:01, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1215.27(13), mean: 1457.01, max: 1774.88
Date: 08-26 at 07:03:04, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1215.27(13), mean: 1358.90, max: 1806.02
Date: 08-26 at 07:04:14, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1214.39(13), mean: 1274.43, max: 1327.79
Date: 08-26 at 07:05:19, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1210.35(13), mean: 1274.59, max: 1376.91
Date: 08-26 at 07:06:18, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1210.35(13), mean: 1355.53, max: 1464.54
Date: 08-26 at 07:07:22, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1210.35(13), mean: 1259.96, max: 1356.75
Date: 08-26 at 07:08:18, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1210.35(13), mean: 1331.71, max: 1418.25
Date: 08-26 at 07:09:21, #particle: 15, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1210.35(13), mean: 1279.82, max: 1370.08
