Date: 08-15 at 09:07:53, #particle: 35, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1566.44(5), mean: 3172.31, max: 4397.62
Date: 08-15 at 09:09:19, #particle: 35, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1383.54(5), mean: 2657.85, max: 3857.19
Date: 08-15 at 09:10:54, #particle: 35, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1313.85(8), mean: 1987.36, max: 3033.62
Date: 08-15 at 09:12:48, #particle: 35, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1295.86(8), mean: 1877.33, max: 2700.29
Date: 08-15 at 09:14:19, #particle: 35, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1284.65(8), mean: 1866.50, max: 2721.14
Date: 08-15 at 09:16:36, #particle: 35, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1284.65(8), mean: 1650.16, max: 2652.72
Date: 08-15 at 09:18:37, #particle: 35, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1284.65(8), mean: 1409.36, max: 1537.59
Date: 08-15 at 09:20:05, #particle: 35, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1284.65(8), mean: 1457.32, max: 1597.51
Date: 08-15 at 09:22:27, #particle: 35, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1270.57(8), mean: 1330.36, max: 1408.85
Date: 08-15 at 09:24:15, #particle: 35, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1246.86(8), mean: 1346.80, max: 1443.48
Date: 08-15 at 09:26:01, #particle: 35, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1226.01(7), mean: 1379.45, max: 1524.07
Date: 08-15 at 09:27:53, #particle: 35, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1211.49(7), mean: 1283.00, max: 1355.65
Date: 08-15 at 09:29:53, #particle: 35, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1199.13(7), mean: 1258.58, max: 1347.65
Date: 08-15 at 09:31:48, #particle: 35, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1198.17(7), mean: 1225.79, max: 1331.76
Date: 08-15 at 09:33:30, #particle: 35, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1198.17(7), mean: 1235.64, max: 1307.17
Date: 08-15 at 09:35:42, #particle: 35, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1198.17(7), mean: 1225.09, max: 1325.91
Date: 08-15 at 09:37:31, #particle: 35, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1198.17(7), mean: 1221.37, max: 1270.06
Date: 08-15 at 09:39:24, #particle: 35, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1198.17(7), mean: 1210.05, max: 1256.50
Date: 08-15 at 09:41:00, #particle: 35, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1198.17(7), mean: 1451.57, max: 1735.08
Date: 08-15 at 09:42:38, #particle: 35, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1192.62(6), mean: 1330.28, max: 1589.37
Date: 08-15 at 09:43:55, #particle: 35, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1188.07(6), mean: 1312.13, max: 1594.65
Date: 08-15 at 09:45:41, #particle: 35, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1188.07(6), mean: 1275.65, max: 1587.43
Date: 08-15 at 09:47:32, #particle: 35, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1188.07(6), mean: 1230.30, max: 1406.57
Date: 08-15 at 09:49:16, #particle: 35, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1188.07(6), mean: 1225.22, max: 1392.75
Date: 08-15 at 09:51:06, #particle: 35, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1188.07(6), mean: 1222.51, max: 1404.05
Date: 08-15 at 09:52:47, #particle: 35, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1188.07(6), mean: 1468.27, max: 1832.46
Date: 08-15 at 09:54:18, #particle: 35, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1188.07(6), mean: 1366.17, max: 1702.88
Date: 08-15 at 09:56:07, #particle: 35, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1188.07(6), mean: 1287.74, max: 1628.43
Date: 08-15 at 09:57:47, #particle: 35, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1179.59(6), mean: 1233.02, max: 1429.11
Date: 08-15 at 09:59:25, #particle: 35, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1179.59(6), mean: 1305.05, max: 1489.76
Date: 08-15 at 10:01:09, #particle: 35, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1179.59(6), mean: 1241.43, max: 1396.52
Date: 08-15 at 10:02:28, #particle: 35, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1177.93(6), mean: 1268.28, max: 1396.38
Date: 08-15 at 10:04:23, #particle: 35, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1158.67(6), mean: 1209.38, max: 1276.85
Date: 08-15 at 10:06:10, #particle: 35, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1158.67(6), mean: 1239.22, max: 1313.87
Date: 08-15 at 10:07:56, #particle: 35, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1155.21(6), mean: 1196.21, max: 1332.51
Date: 08-15 at 10:09:16, #particle: 35, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1151.46(6), mean: 1184.63, max: 1268.94
