Date: 12-09 at 12:22:02, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 1049.32(4), mean: 2793.91, max: 3300.89
Date: 12-09 at 12:23:01, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 997.10(4), mean: 1666.44, max: 2659.01
Date: 12-09 at 12:24:00, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 956.20(5), mean: 1364.89, max: 2075.24
Date: 12-09 at 12:24:58, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 936.41(5), mean: 1328.13, max: 2027.87
Date: 12-09 at 12:25:56, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 934.84(5), mean: 1171.04, max: 1554.93
Date: 12-09 at 12:26:52, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 934.84(5), mean: 1025.87, max: 1198.51
Date: 12-09 at 12:27:51, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 928.43(5), mean: 986.87, max: 1071.81
Date: 12-09 at 12:28:47, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 922.41(5), mean: 1016.87, max: 1140.40
Date: 12-09 at 12:29:45, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 922.41(5), mean: 1031.97, max: 1159.80
Date: 12-09 at 12:30:41, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 922.41(5), mean: 1047.93, max: 1184.99
Date: 12-09 at 12:31:38, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 916.40(6), mean: 943.95, max: 971.84
Date: 12-09 at 12:32:36, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 915.89(6), mean: 957.41, max: 1020.65
Date: 12-09 at 12:33:33, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 915.89(6), mean: 946.25, max: 1015.02
Date: 12-09 at 12:34:26, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 914.62(6), mean: 923.67, max: 967.32
Date: 12-09 at 12:35:25, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 914.39(6), mean: 916.76, max: 933.57
Date: 12-09 at 12:36:18, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 905.24(6), mean: 915.79, max: 930.99
Date: 12-09 at 12:37:16, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 905.24(6), mean: 944.05, max: 962.38
Date: 12-09 at 12:38:10, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 900.12(5), mean: 904.55, max: 905.24
Date: 12-09 at 12:39:03, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 900.12(5), mean: 904.55, max: 905.24
Date: 12-09 at 12:39:58, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 900.12(5), mean: 902.66, max: 912.42
Date: 12-09 at 12:40:52, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 900.12(5), mean: 915.19, max: 929.81
Date: 12-09 at 12:41:47, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 900.12(5), mean: 900.47, max: 905.24
Date: 12-09 at 12:42:44, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 900.12(5), mean: 2334.96, max: 2821.57
Date: 12-09 at 12:43:41, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 900.12(5), mean: 1244.71, max: 2574.52
Date: 12-09 at 12:44:36, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 900.12(5), mean: 1242.51, max: 1998.20
Date: 12-09 at 12:45:32, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 900.12(5), mean: 1069.75, max: 1237.74
Date: 12-09 at 12:46:30, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 900.12(5), mean: 2294.81, max: 3082.12
Date: 12-09 at 12:47:28, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 797.99, best obj: 900.12(5), mean: 1307.08, max: 2893.33
