Date: 12-24 at 03:09:24, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 1184.14(4), mean: 3309.65, max: 4199.91
Date: 12-24 at 03:09:55, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 1058.82(4), mean: 2769.96, max: 3508.37
Date: 12-24 at 03:10:26, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 1011.47(4), mean: 2600.46, max: 3400.46
Date: 12-24 at 03:10:57, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 989.09(4), mean: 2620.75, max: 3392.55
Date: 12-24 at 03:11:32, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 961.89(4), mean: 1884.89, max: 2835.81
Date: 12-24 at 03:12:02, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 926.35(4), mean: 1345.87, max: 1993.63
Date: 12-24 at 03:12:35, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 925.87(4), mean: 1403.79, max: 2038.39
Date: 12-24 at 03:13:12, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 879.75(5), mean: 971.27, max: 1082.00
Date: 12-24 at 03:13:51, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 871.83(5), mean: 1032.41, max: 1141.11
Date: 12-24 at 03:14:20, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 861.12(5), mean: 960.28, max: 1088.10
Date: 12-24 at 03:14:59, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 847.07(5), mean: 929.23, max: 1037.73
Date: 12-24 at 03:15:31, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 835.49(5), mean: 971.44, max: 1084.00
Date: 12-24 at 03:16:11, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 834.28(5), mean: 873.91, max: 958.24
Date: 12-24 at 03:16:49, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 834.28(5), mean: 855.41, max: 892.14
Date: 12-24 at 03:17:22, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 834.28(5), mean: 894.00, max: 936.08
Date: 12-24 at 03:17:57, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 834.28(5), mean: 861.36, max: 902.36
Date: 12-24 at 03:18:30, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 834.28(5), mean: 859.38, max: 901.05
Date: 12-24 at 03:19:06, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 834.28(5), mean: 1242.27, max: 1491.46
Date: 12-24 at 03:19:33, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 834.28(5), mean: 1117.67, max: 1381.92
Date: 12-24 at 03:20:06, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 834.28(5), mean: 1011.81, max: 1352.54
Date: 12-24 at 03:20:44, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 834.28(5), mean: 910.56, max: 1198.41
Date: 12-24 at 03:21:18, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 829.58(5), mean: 1165.76, max: 1635.27
Date: 12-24 at 03:21:53, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 590.6, best obj: 799.56(5), mean: 999.53, max: 1540.70
