Date: 11-17 at 08:29:16, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 941.00(6), mean: 3208.77, max: 3743.57
Date: 11-17 at 08:30:31, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 861.61(5), mean: 1513.49, max: 2671.02
Date: 11-17 at 08:31:38, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 841.17(5), mean: 1192.80, max: 2241.06
Date: 11-17 at 08:32:47, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 839.82(5), mean: 1083.25, max: 1910.85
Date: 11-17 at 08:33:52, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 831.53(5), mean: 917.85, max: 1062.56
Date: 11-17 at 08:35:00, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 823.80(5), mean: 976.14, max: 1121.85
Date: 11-17 at 08:36:05, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 820.16(5), mean: 954.11, max: 1145.56
Date: 11-17 at 08:37:10, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 816.60(5), mean: 870.30, max: 952.98
Date: 11-17 at 08:38:15, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 816.60(5), mean: 897.62, max: 969.27
Date: 11-17 at 08:39:19, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 816.60(5), mean: 868.46, max: 964.25
Date: 11-17 at 08:40:22, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 816.60(5), mean: 857.19, max: 892.01
Date: 11-17 at 08:41:27, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 816.60(5), mean: 870.54, max: 915.55
Date: 11-17 at 08:42:32, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 816.60(5), mean: 875.55, max: 977.88
Date: 11-17 at 08:43:37, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 816.60(5), mean: 850.11, max: 904.27
Date: 11-17 at 08:44:44, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 816.60(5), mean: 878.46, max: 943.67
Date: 11-17 at 08:45:46, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 812.04(5), mean: 859.89, max: 1002.44
Date: 11-17 at 08:46:51, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 808.84(5), mean: 853.41, max: 1042.43
Date: 11-17 at 08:47:54, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 801.80(5), mean: 867.62, max: 934.33
Date: 11-17 at 08:48:55, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 800.75(4), mean: 820.99, max: 908.99
Date: 11-17 at 08:49:56, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 800.75(4), mean: 837.48, max: 876.92
Date: 11-17 at 08:50:58, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 800.62(4), mean: 808.36, max: 858.85
Date: 11-17 at 08:51:59, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 800.62(4), mean: 813.26, max: 859.29
Date: 11-17 at 08:53:06, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 800.62(4), mean: 803.56, max: 817.51
Date: 11-17 at 08:54:14, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 800.62(4), mean: 804.10, max: 832.05
Date: 11-17 at 08:55:15, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 800.62(4), mean: 812.15, max: 864.90
Date: 11-17 at 08:56:19, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 800.62(4), mean: 802.25, max: 812.80
Date: 11-17 at 08:57:27, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 800.62(4), mean: 801.38, max: 810.12
Date: 11-17 at 08:58:35, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 800.62(4), mean: 801.24, max: 809.70
Date: 11-17 at 08:59:42, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 800.62(4), mean: 801.23, max: 809.70
Date: 11-17 at 09:00:50, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 800.62(4), mean: 804.54, max: 859.38
Date: 11-17 at 09:01:58, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 735.8, best obj: 800.62(4), mean: 802.95, max: 835.54
