Date: 07-18 at 19:29:13, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 1083.66(10) mean: 3255.72, max: 4575.26
Date: 07-18 at 19:30:06, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 901.18(8) mean: 2816.32, max: 4488.19
Date: 07-18 at 19:30:58, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 810.29(7) mean: 2783.87, max: 4396.41
Date: 07-18 at 19:31:49, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 763.85(6) mean: 2578.74, max: 4312.35
Date: 07-18 at 19:32:40, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 763.85(6) mean: 1871.37, max: 4070.33
Date: 07-18 at 19:33:29, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 763.85(6) mean: 1111.92, max: 1287.34
Date: 07-18 at 19:34:15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 742.21(7) mean: 818.90, max: 934.68
Date: 07-18 at 19:35:00, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 723.75(6) mean: 872.75, max: 998.74
Date: 07-18 at 19:35:46, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 679.73(6) mean: 889.69, max: 1037.07
Date: 07-18 at 19:36:28, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 664.59(5) mean: 707.38, max: 780.82
Date: 07-18 at 19:37:11, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 655.27(5) mean: 686.03, max: 750.28
Date: 07-18 at 19:37:53, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(5) mean: 673.91, max: 729.45
Date: 07-18 at 19:38:38, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 666.25, max: 729.45
Date: 07-18 at 19:39:23, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 698.03, max: 735.02
Date: 07-18 at 19:40:07, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 667.85, max: 687.86
Date: 07-18 at 19:40:48, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 646.31, max: 654.83
Date: 07-18 at 19:41:34, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 673.83, max: 706.06
Date: 07-18 at 19:42:14, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 644.09, max: 659.64
Date: 07-18 at 19:42:58, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 643.22, max: 655.65
Date: 07-18 at 19:43:43, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 670.77, max: 706.06
Date: 07-18 at 19:44:29, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 643.19, max: 662.34
Date: 07-18 at 19:45:13, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 666.55, max: 711.16
Date: 07-18 at 19:45:55, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 642.77, max: 654.86
Date: 07-18 at 19:46:40, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 665.47, max: 706.06
Date: 07-18 at 19:47:28, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 630.01, max: 630.01
Date: 07-18 at 19:48:09, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 630.01, max: 630.01
Date: 07-18 at 19:48:56, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 630.01, max: 630.01
Date: 07-18 at 19:49:43, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 630.01, max: 630.01
Date: 07-18 at 19:50:29, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 630.01, max: 630.01
Date: 07-18 at 19:51:16, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 630.01, max: 630.01
Date: 07-18 at 19:52:02, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 630.01, max: 630.01
Date: 07-18 at 19:52:41, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 1862.70, max: 3803.51
Date: 07-18 at 19:53:26, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 862.41, max: 2221.39
Date: 07-18 at 19:54:12, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 630.01(4) mean: 736.00, max: 976.20
Date: 07-18 at 19:54:58, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.19(4) mean: 653.20, max: 713.08
Date: 07-18 at 19:55:43, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.19(4) mean: 657.67, max: 688.22
Date: 07-18 at 19:56:27, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.11(4) mean: 640.11, max: 686.74
Date: 07-18 at 19:57:09, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 637.45, max: 650.78
Date: 07-18 at 19:57:52, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 661.77, max: 682.71
Date: 07-18 at 19:58:39, iter: 41, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 19:59:18, iter: 42, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 19:59:57, iter: 43, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:00:44, iter: 44, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:01:29, iter: 45, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:02:11, iter: 46, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:02:53, iter: 47, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:03:36, iter: 48, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:04:22, iter: 49, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:05:01, iter: 50, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:05:44, iter: 51, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:06:28, iter: 52, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:07:15, iter: 53, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:08:02, iter: 54, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:08:49, iter: 55, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:09:36, iter: 56, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:10:23, iter: 57, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:11:06, iter: 58, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:11:50, iter: 60, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 1318.65, max: 2588.20
Date: 07-18 at 20:12:35, iter: 61, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 761.78, max: 1461.13
Date: 07-18 at 20:13:21, iter: 62, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 677.46, max: 800.36
Date: 07-18 at 20:14:04, iter: 63, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 687.46, max: 814.27
Date: 07-18 at 20:14:44, iter: 64, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.57, max: 626.66
Date: 07-18 at 20:15:26, iter: 65, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.40, max: 624.15
Date: 07-18 at 20:16:12, iter: 66, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.37, max: 623.75
Date: 07-18 at 20:16:51, iter: 67, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.37, max: 623.75
Date: 07-18 at 20:17:31, iter: 68, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.37, max: 623.75
Date: 07-18 at 20:18:15, iter: 69, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 625.50, max: 655.68
Date: 07-18 at 20:18:56, iter: 70, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:19:38, iter: 71, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:20:19, iter: 72, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:21:02, iter: 73, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:21:43, iter: 74, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:22:26, iter: 75, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:23:07, iter: 76, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:23:55, iter: 77, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:24:37, iter: 78, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:25:17, iter: 80, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 1371.81, max: 2521.42
Date: 07-18 at 20:25:58, iter: 81, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 752.83, max: 1002.91
Date: 07-18 at 20:26:41, iter: 82, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 761.84, max: 1030.93
Date: 07-18 at 20:27:28, iter: 83, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 692.86, max: 858.33
Date: 07-18 at 20:28:11, iter: 84, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 661.96, max: 771.02
Date: 07-18 at 20:28:58, iter: 85, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 650.02, max: 754.66
Date: 07-18 at 20:29:41, iter: 86, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 624.36, max: 638.60
Date: 07-18 at 20:30:23, iter: 87, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.44, max: 624.80
Date: 07-18 at 20:31:06, iter: 88, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:31:54, iter: 89, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:32:35, iter: 90, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
Date: 07-18 at 20:33:15, iter: 91, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 623.35(4) mean: 623.35, max: 623.35
