Date: 11-15 at 20:01:11, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 1035.13(6), mean: 2367.48, max: 3347.63
Date: 11-15 at 20:02:28, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 1018.84(6), mean: 2137.98, max: 2910.64
Date: 11-15 at 20:03:44, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 1002.78(6), mean: 1699.67, max: 2520.52
Date: 11-15 at 20:05:00, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 990.24(6), mean: 1054.65, max: 1182.68
Date: 11-15 at 20:06:14, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 952.55(6), mean: 1127.30, max: 1217.54
Date: 11-15 at 20:07:29, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 946.94(5), mean: 1094.13, max: 1245.69
Date: 11-15 at 20:08:42, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 943.92(5), mean: 1055.61, max: 1211.51
Date: 11-15 at 20:09:57, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 937.82(6), mean: 1016.74, max: 1116.83
Date: 11-15 at 20:11:13, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 934.97(6), mean: 1093.60, max: 1196.06
Date: 11-15 at 20:12:29, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 934.97(6), mean: 1046.52, max: 1193.68
Date: 11-15 at 20:13:45, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 934.97(6), mean: 993.13, max: 1042.35
Date: 11-15 at 20:15:00, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 934.97(6), mean: 1006.14, max: 1133.64
Date: 11-15 at 20:16:16, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 934.97(6), mean: 1008.69, max: 1151.91
Date: 11-15 at 20:17:32, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 934.97(6), mean: 1001.64, max: 1086.05
Date: 11-15 at 20:18:47, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 934.97(6), mean: 973.74, max: 1014.65
Date: 11-15 at 20:19:59, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 934.97(6), mean: 975.33, max: 1033.58
Date: 11-15 at 20:21:13, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 934.97(6), mean: 961.92, max: 992.39
Date: 11-15 at 20:22:27, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 916.40(5), mean: 962.00, max: 1030.85
Date: 11-15 at 20:23:37, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 916.40(5), mean: 955.23, max: 1014.79
Date: 11-15 at 20:24:49, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 916.40(5), mean: 956.39, max: 1017.79
Date: 11-15 at 20:25:59, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 916.40(5), mean: 956.04, max: 986.87
Date: 11-15 at 20:27:14, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 915.46(5), mean: 951.95, max: 1030.69
Date: 11-15 at 20:28:31, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 901.99(5), mean: 946.18, max: 989.40
Date: 11-15 at 20:29:38, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 898.48(5), mean: 939.31, max: 1001.65
Date: 11-15 at 20:30:51, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 898.48(5), mean: 939.64, max: 974.62
Date: 11-15 at 20:32:02, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 898.48(5), mean: 943.21, max: 1018.58
Date: 11-15 at 20:33:16, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 892.49(5), mean: 926.88, max: 985.79
Date: 11-15 at 20:34:29, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 892.49(5), mean: 942.99, max: 1008.27
Date: 11-15 at 20:35:40, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 892.49(5), mean: 905.00, max: 930.35
Date: 11-15 at 20:36:53, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 887.90(6), mean: 906.08, max: 936.97
Date: 11-15 at 20:38:04, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 884.16(6), mean: 948.30, max: 992.41
Date: 11-15 at 20:39:16, #particle: 15, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 884.16(6), mean: 956.28, max: 1004.52
Date: 11-15 at 20:40:28, #particle: 15, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 884.16(6), mean: 898.92, max: 922.50
Date: 11-15 at 20:41:39, #particle: 15, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 884.16(6), mean: 914.69, max: 950.89
Date: 11-15 at 20:42:54, #particle: 15, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 884.16(6), mean: 897.18, max: 927.24
Date: 11-15 at 20:44:06, #particle: 15, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 884.16(6), mean: 892.39, max: 911.25
Date: 11-15 at 20:45:20, #particle: 15, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 884.16(6), mean: 892.81, max: 913.11
Date: 11-15 at 20:46:30, #particle: 15, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 884.16(6), mean: 891.98, max: 911.25
Date: 11-15 at 20:47:41, #particle: 15, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 884.16(6), mean: 891.15, max: 911.25
Date: 11-15 at 20:48:51, #particle: 15, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 884.16(6), mean: 890.15, max: 911.25
Date: 11-15 at 20:50:06, #particle: 15, iter: 41, fix: false, local: true, cut car: false, new generate: false, Khoo: 797.99, best obj: 884.16(6), mean: 893.40, max: 911.77
