Date: 07-14 at 10:25:28, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1456.92(14) mean: 3666.38, max: 4353.85
Date: 07-14 at 10:26:18, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1384.75(14) mean: 3522.87, max: 4059.14
Date: 07-14 at 10:27:09, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1180.42(15) mean: 1357.86, max: 1608.68
Date: 07-14 at 10:28:05, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1073.72(14) mean: 1327.15, max: 1611.74
Date: 07-14 at 10:28:52, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1004.05(12) mean: 1330.23, max: 1652.68
Date: 07-14 at 10:29:37, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1004.05(12) mean: 1269.21, max: 1665.33
Date: 07-14 at 10:30:33, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1004.05(12) mean: 1146.72, max: 1267.38
Date: 07-14 at 10:31:14, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 980.90(12) mean: 1188.00, max: 1330.73
Date: 07-14 at 10:32:07, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 975.50(12) mean: 1057.88, max: 1109.93
Date: 07-14 at 10:32:54, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 945.51(13) mean: 1027.55, max: 1120.37
Date: 07-14 at 10:33:42, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 914.51(12) mean: 986.51, max: 1090.75
Date: 07-14 at 10:34:26, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 889.56(11) mean: 949.50, max: 1035.97
Date: 07-14 at 10:35:13, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 889.56(11) mean: 949.18, max: 1035.97
