Date: 01-04 at 02:56:02, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 1466.68(15), mean: 3121.85, max: 3858.04
Date: 01-04 at 02:56:51, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 1186.22(15), mean: 3073.27, max: 3793.02
Date: 01-04 at 02:57:37, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 1135.04(14), mean: 2590.68, max: 3406.57
Date: 01-04 at 02:58:24, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 1050.26(14), mean: 2291.27, max: 3292.31
Date: 01-04 at 02:59:11, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 964.49(12), mean: 2028.98, max: 2963.95
Date: 01-04 at 03:00:00, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 963.19(12), mean: 1827.92, max: 2868.76
Date: 01-04 at 03:00:49, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 963.19(12), mean: 1869.78, max: 2935.54
Date: 01-04 at 03:01:38, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 926.79(12), mean: 1560.25, max: 2586.69
Date: 01-04 at 03:02:27, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 924.29(11), mean: 1371.99, max: 2360.15
Date: 01-04 at 03:03:18, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 894.03(11), mean: 1137.02, max: 1397.09
Date: 01-04 at 03:04:06, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 894.03(11), mean: 1138.30, max: 1398.47
Date: 01-04 at 03:04:57, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 894.03(11), mean: 1016.41, max: 1130.72
Date: 01-04 at 03:05:41, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 862.19(11), mean: 982.70, max: 1129.60
Date: 01-04 at 03:06:26, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 859.02(11), mean: 951.80, max: 1134.99
Date: 01-04 at 03:07:14, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 934.15, max: 999.97
Date: 01-04 at 03:07:54, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 903.54, max: 962.81
Date: 01-04 at 03:08:37, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 889.92, max: 895.99
Date: 01-04 at 03:09:20, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 889.92, max: 895.99
Date: 01-04 at 03:10:02, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 900.06, max: 906.86
Date: 01-04 at 03:10:48, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 3161.61, max: 3589.35
Date: 01-04 at 03:11:34, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 1316.15, max: 1515.78
Date: 01-04 at 03:12:18, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 1168.51, max: 1524.46
Date: 01-04 at 03:13:02, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 1038.14, max: 1269.10
Date: 01-04 at 03:13:47, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 3137.77, max: 3672.80
Date: 01-04 at 03:14:36, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 1263.71, max: 1407.40
