Date: 12-20 at 19:57:00, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1431.42(14), mean: 2464.90, max: 3085.87
Date: 12-20 at 19:57:53, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1364.35(13), mean: 2461.85, max: 3116.86
Date: 12-20 at 19:58:45, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1297.83(12), mean: 2403.33, max: 3018.39
Date: 12-20 at 19:59:37, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1280.18(12), mean: 1967.53, max: 2637.45
Date: 12-20 at 20:00:36, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1280.18(12), mean: 1884.99, max: 2538.40
Date: 12-20 at 20:01:34, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1280.18(12), mean: 1482.89, max: 2320.05
Date: 12-20 at 20:02:28, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1280.18(12), mean: 1381.57, max: 1494.25
Date: 12-20 at 20:03:23, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1275.66(13), mean: 1388.74, max: 1493.79
Date: 12-20 at 20:04:16, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1252.18(12), mean: 1336.18, max: 1395.63
Date: 12-20 at 20:05:12, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1250.08(12), mean: 1338.27, max: 1459.57
Date: 12-20 at 20:06:04, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1250.08(12), mean: 1325.48, max: 1393.29
Date: 12-20 at 20:07:01, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1250.08(12), mean: 1337.66, max: 1444.25
Date: 12-20 at 20:07:59, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1250.08(12), mean: 1322.34, max: 1394.39
Date: 12-20 at 20:08:49, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1250.08(12), mean: 1371.72, max: 1440.70
Date: 12-20 at 20:09:46, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1250.08(12), mean: 1332.90, max: 1403.77
Date: 12-20 at 20:10:37, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1250.08(12), mean: 1369.27, max: 1456.07
Date: 12-20 at 20:11:37, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1250.08(12), mean: 1321.65, max: 1405.02
Date: 12-20 at 20:12:32, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1250.08(12), mean: 1331.75, max: 1407.22
Date: 12-20 at 20:13:25, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1250.08(12), mean: 1350.60, max: 1445.30
Date: 12-20 at 20:14:15, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1250.08(12), mean: 1349.93, max: 1451.23
