Date: 12-21 at 10:12:35, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1453.71(13), mean: 2409.30, max: 3092.46
Date: 12-21 at 10:13:25, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1419.50(13), mean: 2409.45, max: 2991.35
Date: 12-21 at 10:14:18, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1394.23(12), mean: 2337.56, max: 3014.79
Date: 12-21 at 10:15:08, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1381.15(12), mean: 2333.95, max: 2924.20
Date: 12-21 at 10:16:02, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1378.84(12), mean: 2175.67, max: 2885.77
Date: 12-21 at 10:17:03, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1378.84(12), mean: 1840.27, max: 2884.47
Date: 12-21 at 10:17:58, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1378.84(12), mean: 1635.80, max: 2645.77
Date: 12-21 at 10:18:54, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1313.94(13), mean: 1393.18, max: 1500.86
Date: 12-21 at 10:19:43, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1312.82(13), mean: 1420.85, max: 1543.58
Date: 12-21 at 10:20:39, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1297.73(13), mean: 1446.30, max: 1614.40
Date: 12-21 at 10:21:33, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1293.88(13), mean: 1461.88, max: 1576.39
Date: 12-21 at 10:22:26, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1293.35(13), mean: 1481.17, max: 1626.03
Date: 12-21 at 10:23:24, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1293.35(13), mean: 1418.01, max: 1645.90
Date: 12-21 at 10:24:17, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1293.35(13), mean: 1402.13, max: 1674.73
Date: 12-21 at 10:25:08, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1293.35(13), mean: 1422.56, max: 1599.00
Date: 12-21 at 10:26:05, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1293.35(13), mean: 1348.66, max: 1451.94
Date: 12-21 at 10:27:09, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1260.72(13), mean: 1330.65, max: 1475.32
Date: 12-21 at 10:28:08, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1260.47(13), mean: 1311.75, max: 1400.01
Date: 12-21 at 10:29:07, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1260.47(13), mean: 1329.49, max: 1394.53
