Date: 11-10 at 01:17:03, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1826.84(22), mean: 2641.44, max: 2884.40
Date: 11-10 at 01:18:38, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1721.01(21), mean: 2465.97, max: 2858.07
Date: 11-10 at 01:20:07, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1717.57(21), mean: 2466.41, max: 2860.90
Date: 11-10 at 01:21:47, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1717.57(21), mean: 2193.66, max: 2892.90
Date: 11-10 at 01:23:22, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1717.57(21), mean: 2096.87, max: 2845.00
Date: 11-10 at 01:24:55, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1717.57(21), mean: 2121.50, max: 2902.43
Date: 11-10 at 01:26:44, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1717.57(21), mean: 1828.88, max: 1945.14
Date: 11-10 at 01:28:06, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1714.53(22), mean: 1859.04, max: 1993.52
Date: 11-10 at 01:29:52, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1713.30(22), mean: 1782.47, max: 2010.51
Date: 11-10 at 01:31:24, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1705.35(21), mean: 1786.12, max: 2022.61
Date: 11-10 at 01:32:58, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1705.35(21), mean: 1806.03, max: 2081.20
Date: 11-10 at 01:34:41, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1705.35(21), mean: 1775.85, max: 1933.08
Date: 11-10 at 01:36:16, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1704.73(22), mean: 1773.67, max: 1867.30
Date: 11-10 at 01:37:44, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1700.89(21), mean: 1803.36, max: 1892.11
Date: 11-10 at 01:39:22, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1700.89(21), mean: 1790.88, max: 1885.22
Date: 11-10 at 01:41:05, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1696.15(22), mean: 1748.21, max: 1916.90
Date: 11-10 at 01:42:38, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1696.15(22), mean: 1760.18, max: 1947.05
Date: 11-10 at 01:44:27, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1696.15(22), mean: 1738.71, max: 1805.46
Date: 11-10 at 01:46:08, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1695.46(21), mean: 1736.47, max: 1782.21
Date: 11-10 at 01:47:45, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1695.46(21), mean: 1747.77, max: 1817.93
Date: 11-10 at 01:49:24, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1695.46(21), mean: 1747.45, max: 1843.18
Date: 11-10 at 01:51:05, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1695.46(21), mean: 1735.27, max: 1863.23
Date: 11-10 at 01:52:46, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1688.80(22), mean: 1728.56, max: 1798.47
Date: 11-10 at 01:54:31, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1688.80(22), mean: 1723.46, max: 1770.47
Date: 11-10 at 01:56:15, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1688.80(22), mean: 1723.10, max: 1767.27
Date: 11-10 at 01:57:42, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1688.80(22), mean: 1749.06, max: 1800.56
Date: 11-10 at 01:59:09, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1688.80(22), mean: 1794.43, max: 1856.51
Date: 11-10 at 02:00:57, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1688.80(22), mean: 1726.18, max: 1785.28
Date: 11-10 at 02:02:23, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1687.09(21), mean: 1757.62, max: 1857.46
Date: 11-10 at 02:04:05, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1674.24(21), mean: 1728.85, max: 1839.01
Date: 11-10 at 02:05:38, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1674.24(21), mean: 1749.52, max: 1879.92
Date: 11-10 at 02:07:20, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1701.47, max: 1750.57
Date: 11-10 at 02:09:05, #particle: 15, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1692.07, max: 1738.15
Date: 11-10 at 02:10:48, #particle: 15, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1687.90, max: 1718.37
Date: 11-10 at 02:12:29, #particle: 15, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1685.30, max: 1709.61
Date: 11-10 at 02:14:03, #particle: 15, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1695.60, max: 1742.19
Date: 11-10 at 02:15:48, #particle: 15, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1683.57, max: 1690.16
Date: 11-10 at 02:17:28, #particle: 15, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1683.20, max: 1689.77
Date: 11-10 at 02:19:09, #particle: 15, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1685.24, max: 1712.07
Date: 11-10 at 02:20:52, #particle: 15, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1683.51, max: 1691.83
Date: 11-10 at 02:22:31, #particle: 15, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1690.44, max: 1726.48
Date: 11-10 at 02:23:59, #particle: 15, iter: 42, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1704.22, max: 1755.32
Date: 11-10 at 02:25:43, #particle: 15, iter: 43, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1687.63, max: 1710.10
Date: 11-10 at 02:27:27, #particle: 15, iter: 44, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1684.09, max: 1691.41
Date: 11-10 at 02:29:04, #particle: 15, iter: 45, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1684.23, max: 1691.41
Date: 11-10 at 02:30:28, #particle: 15, iter: 46, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1703.84, max: 1717.08
Date: 11-10 at 02:32:15, #particle: 15, iter: 47, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1682.68, max: 1750.33
Date: 11-10 at 02:33:55, #particle: 15, iter: 48, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1677.54, max: 1696.24
Date: 11-10 at 02:35:32, #particle: 15, iter: 49, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1677.98, max: 1706.77
Date: 11-10 at 02:37:12, #particle: 15, iter: 50, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1675.57, max: 1688.77
Date: 11-10 at 02:38:57, #particle: 15, iter: 51, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1674.39, max: 1688.77
Date: 11-10 at 02:40:36, #particle: 15, iter: 52, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1674.39, max: 1688.77
Date: 11-10 at 02:42:14, #particle: 15, iter: 53, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1674.39, max: 1688.77
Date: 11-10 at 02:43:48, #particle: 15, iter: 54, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1688.02, max: 1739.71
Date: 11-10 at 02:45:34, #particle: 15, iter: 55, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1673.63, max: 1689.94
Date: 11-10 at 02:47:08, #particle: 15, iter: 56, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1675.90, max: 1700.48
Date: 11-10 at 02:48:47, #particle: 15, iter: 57, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1673.48, max: 1689.94
Date: 11-10 at 02:50:24, #particle: 15, iter: 58, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1673.31, max: 1689.94
Date: 11-10 at 02:52:07, #particle: 15, iter: 59, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1673.31, max: 1689.94
Date: 11-10 at 02:53:43, #particle: 15, iter: 60, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1673.31, max: 1689.94
Date: 11-10 at 02:55:20, #particle: 15, iter: 61, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1673.31, max: 1689.94
Date: 11-10 at 02:56:59, #particle: 15, iter: 62, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1673.31, max: 1689.94
Date: 11-10 at 02:58:40, #particle: 15, iter: 63, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1673.31, max: 1689.94
Date: 11-10 at 03:00:16, #particle: 15, iter: 64, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1673.31, max: 1689.94
Date: 11-10 at 03:01:51, #particle: 15, iter: 65, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1673.31, max: 1689.94
Date: 11-10 at 03:03:32, #particle: 15, iter: 66, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1673.31, max: 1689.94
Date: 11-10 at 03:05:11, #particle: 15, iter: 67, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1673.31, max: 1689.94
Date: 11-10 at 03:06:47, #particle: 15, iter: 68, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1673.31, max: 1689.94
Date: 11-10 at 03:08:23, #particle: 15, iter: 69, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1675.78, max: 1726.95
Date: 11-10 at 03:10:01, #particle: 15, iter: 70, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1673.35, max: 1690.49
Date: 11-10 at 03:11:45, #particle: 15, iter: 71, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1672.89, max: 1687.72
Date: 11-10 at 03:13:24, #particle: 15, iter: 72, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1665.49(20), mean: 1672.89, max: 1687.72
