Date: 11-09 at 09:13:17, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1740.66(21), mean: 2635.69, max: 2884.40
Date: 11-09 at 09:14:58, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1718.53(21), mean: 2473.41, max: 2874.34
Date: 11-09 at 09:16:35, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1718.53(21), mean: 2261.59, max: 2891.26
Date: 11-09 at 09:18:09, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1718.53(21), mean: 2165.65, max: 2869.84
Date: 11-09 at 09:19:49, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1718.53(21), mean: 2123.76, max: 2758.78
Date: 11-09 at 09:21:17, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1718.53(21), mean: 2145.93, max: 2772.50
Date: 11-09 at 09:23:06, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1718.53(21), mean: 1837.46, max: 1931.98
Date: 11-09 at 09:24:36, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1718.53(21), mean: 1844.83, max: 1980.49
Date: 11-09 at 09:26:03, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1718.53(21), mean: 1863.46, max: 2010.24
Date: 11-09 at 09:27:46, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1718.53(21), mean: 1817.86, max: 2023.06
Date: 11-09 at 09:29:13, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1718.53(21), mean: 1821.81, max: 2047.11
Date: 11-09 at 09:30:49, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1718.53(21), mean: 1834.37, max: 2109.22
Date: 11-09 at 09:32:30, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1718.53(21), mean: 1822.06, max: 1929.18
Date: 11-09 at 09:33:59, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1718.53(21), mean: 1832.66, max: 1963.05
Date: 11-09 at 09:35:37, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1718.53(21), mean: 1839.70, max: 2060.67
Date: 11-09 at 09:37:26, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1713.71(22), mean: 1773.06, max: 1849.58
Date: 11-09 at 09:38:51, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1713.71(22), mean: 1804.25, max: 1874.00
Date: 11-09 at 09:40:30, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1713.71(22), mean: 1806.13, max: 1934.07
Date: 11-09 at 09:42:14, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1713.71(22), mean: 1759.99, max: 1809.32
