Date: 11-09 at 13:20:37, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1769.15(21), mean: 2609.91, max: 2857.97
Date: 11-09 at 13:22:23, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1717.21(21), mean: 2001.64, max: 2758.39
Date: 11-09 at 13:23:59, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1696.63(21), mean: 1994.53, max: 2677.86
Date: 11-09 at 13:25:28, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1693.22(21), mean: 1915.12, max: 2656.93
Date: 11-09 at 13:26:50, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1693.22(21), mean: 1946.70, max: 2689.17
Date: 11-09 at 13:28:37, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1693.22(21), mean: 1830.35, max: 2017.70
Date: 11-09 at 13:30:07, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1693.22(21), mean: 1850.90, max: 2078.97
Date: 11-09 at 13:31:43, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1693.22(21), mean: 1790.07, max: 1929.59
Date: 11-09 at 13:33:16, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1693.22(21), mean: 1812.41, max: 1950.74
Date: 11-09 at 13:35:03, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1693.22(21), mean: 1746.59, max: 1787.70
Date: 11-09 at 13:36:46, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1693.22(21), mean: 1746.72, max: 1841.19
Date: 11-09 at 13:38:29, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1693.22(21), mean: 1738.79, max: 1780.65
Date: 11-09 at 13:39:56, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1693.22(21), mean: 1760.61, max: 1819.00
Date: 11-09 at 13:41:26, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1693.22(21), mean: 1767.42, max: 1814.07
Date: 11-09 at 13:43:17, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1693.22(21), mean: 1731.63, max: 1779.95
Date: 11-09 at 13:44:41, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1693.22(21), mean: 1763.43, max: 1815.91
Date: 11-09 at 13:46:11, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1693.22(21), mean: 1775.99, max: 1853.53
Date: 11-09 at 13:47:45, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1693.22(21), mean: 1793.79, max: 1871.64
Date: 11-09 at 13:49:29, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1687.62(22), mean: 1748.46, max: 1889.66
Date: 11-09 at 13:51:07, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1685.95(21), mean: 1739.37, max: 1793.70
Date: 11-09 at 13:52:38, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1685.95(21), mean: 1768.69, max: 1845.08
Date: 11-09 at 13:54:25, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1685.95(21), mean: 1733.26, max: 1792.13
Date: 11-09 at 13:55:52, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1685.95(21), mean: 1759.40, max: 1826.19
Date: 11-09 at 13:57:29, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1685.95(21), mean: 1762.33, max: 1825.55
Date: 11-09 at 13:59:09, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1685.95(21), mean: 1731.17, max: 1854.11
Date: 11-09 at 14:00:53, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1685.95(21), mean: 1715.23, max: 1796.96
Date: 11-09 at 14:02:33, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1685.95(21), mean: 1720.30, max: 1762.60
Date: 11-09 at 14:03:55, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1685.95(21), mean: 1764.42, max: 1809.06
Date: 11-09 at 14:05:38, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1685.95(21), mean: 1725.33, max: 1815.39
Date: 11-09 at 14:07:09, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1685.95(21), mean: 1751.35, max: 1826.87
Date: 11-09 at 14:08:49, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1685.95(21), mean: 1725.79, max: 1792.69
Date: 11-09 at 14:10:36, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1683.93(22), mean: 1702.85, max: 1732.79
Date: 11-09 at 14:12:13, #particle: 15, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1683.93(22), mean: 1724.18, max: 1766.23
Date: 11-09 at 14:13:46, #particle: 15, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1683.93(22), mean: 1724.56, max: 1800.85
Date: 11-09 at 14:15:24, #particle: 15, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1683.93(22), mean: 1708.96, max: 1769.88
Date: 11-09 at 14:17:11, #particle: 15, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1682.59(22), mean: 1701.65, max: 1735.34
Date: 11-09 at 14:18:40, #particle: 15, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1682.59(22), mean: 1722.06, max: 1758.64
Date: 11-09 at 14:20:10, #particle: 15, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1682.59(22), mean: 1728.58, max: 1776.16
Date: 11-09 at 14:21:54, #particle: 15, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1682.59(22), mean: 1706.47, max: 1735.34
Date: 11-09 at 14:23:23, #particle: 15, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1682.59(22), mean: 1734.92, max: 1780.19
Date: 11-09 at 14:25:11, #particle: 15, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1682.25(22), mean: 1713.94, max: 1767.29
Date: 11-09 at 14:26:57, #particle: 15, iter: 42, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1677.66(22), mean: 1710.48, max: 1759.76
Date: 11-09 at 14:28:43, #particle: 15, iter: 43, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1677.66(22), mean: 1709.03, max: 1753.30
Date: 11-09 at 14:30:22, #particle: 15, iter: 44, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1677.66(22), mean: 1707.56, max: 1754.63
Date: 11-09 at 14:32:05, #particle: 15, iter: 45, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1677.66(22), mean: 1712.66, max: 1775.44
Date: 11-09 at 14:33:47, #particle: 15, iter: 46, fix: false, local: false, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1677.66(22), mean: 1708.35, max: 1762.02
