Date: 07-20 at 01:13:03, #particle: 20, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1855.11(22), mean: 2566.59, max: 2784.68
Date: 07-20 at 01:14:31, #particle: 20, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1739.06(22), mean: 2578.87, max: 2830.83
Date: 07-20 at 01:16:09, #particle: 20, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1731.26(22), mean: 2516.38, max: 2847.68
Date: 07-20 at 01:17:47, #particle: 20, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1731.26(22), mean: 2533.93, max: 2864.27
Date: 07-20 at 01:19:35, #particle: 20, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1731.26(22), mean: 2197.91, max: 2807.51
Date: 07-20 at 01:21:14, #particle: 20, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1731.26(22), mean: 2171.80, max: 2809.71
Date: 07-20 at 01:22:47, #particle: 20, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1731.26(22), mean: 2193.32, max: 2832.36
Date: 07-20 at 01:24:31, #particle: 20, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1731.26(22), mean: 2109.55, max: 2795.05
Date: 07-20 at 01:26:21, #particle: 20, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1731.26(22), mean: 1839.54, max: 1910.83
Date: 07-20 at 01:27:58, #particle: 20, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1731.26(22), mean: 1852.94, max: 1945.48
Date: 07-20 at 01:29:27, #particle: 20, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1710.20(22), mean: 1874.20, max: 1990.34
Date: 07-20 at 01:31:10, #particle: 20, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1710.20(22), mean: 1863.01, max: 2019.92
Date: 07-20 at 01:32:44, #particle: 20, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1710.20(22), mean: 1862.11, max: 2067.89
Date: 07-20 at 01:34:37, #particle: 20, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1710.20(22), mean: 1767.02, max: 1834.29
Date: 07-20 at 01:36:06, #particle: 20, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1710.20(22), mean: 1797.56, max: 1870.66
Date: 07-20 at 01:37:45, #particle: 20, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1710.20(22), mean: 1800.00, max: 1898.33
Date: 07-20 at 01:39:28, #particle: 20, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.48(22), mean: 1754.83, max: 1805.81
Date: 07-20 at 01:41:02, #particle: 20, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.48(22), mean: 1804.44, max: 1878.60
Date: 07-20 at 01:42:43, #particle: 20, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.48(22), mean: 1769.25, max: 1920.91
Date: 07-20 at 01:44:14, #particle: 20, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.48(22), mean: 1806.50, max: 1969.59
Date: 07-20 at 01:45:49, #particle: 20, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.48(22), mean: 1817.21, max: 1995.57
Date: 07-20 at 01:47:38, #particle: 20, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.48(22), mean: 1783.60, max: 1915.83
Date: 07-20 at 01:49:10, #particle: 20, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.48(22), mean: 1824.02, max: 1964.32
Date: 07-20 at 01:50:59, #particle: 20, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.48(22), mean: 1779.25, max: 1919.46
Date: 07-20 at 01:52:35, #particle: 20, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.48(22), mean: 1761.07, max: 1841.03
Date: 07-20 at 01:54:10, #particle: 20, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.48(22), mean: 1779.95, max: 1888.51
Date: 07-20 at 01:55:53, #particle: 20, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.48(22), mean: 1758.56, max: 1852.54
Date: 07-20 at 01:57:28, #particle: 20, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.48(22), mean: 1765.90, max: 1874.63
Date: 07-20 at 01:59:08, #particle: 20, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.48(22), mean: 1772.51, max: 1830.35
Date: 07-20 at 02:00:49, #particle: 20, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1707.48(22), mean: 1755.00, max: 1859.02
Date: 07-20 at 02:02:31, #particle: 20, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1706.28(23), mean: 1747.49, max: 1812.59
Date: 07-20 at 02:04:02, #particle: 20, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1706.28(23), mean: 1778.61, max: 1840.68
Date: 07-20 at 02:05:45, #particle: 20, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1706.28(23), mean: 1759.33, max: 1875.03
Date: 07-20 at 02:07:31, #particle: 20, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1706.28(23), mean: 1742.39, max: 1804.50
Date: 07-20 at 02:09:14, #particle: 20, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1706.28(23), mean: 1738.57, max: 1806.32
Date: 07-20 at 02:10:52, #particle: 20, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1706.28(23), mean: 1739.20, max: 1807.53
Date: 07-20 at 02:12:24, #particle: 20, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1706.28(23), mean: 1762.89, max: 1824.68
Date: 07-20 at 02:14:17, #particle: 20, iter: 38, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1689.39(23), mean: 1711.70, max: 1762.47
Date: 07-20 at 02:15:45, #particle: 20, iter: 39, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1677.07(22), mean: 1728.13, max: 1778.56
Date: 07-20 at 02:17:35, #particle: 20, iter: 40, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1677.07(22), mean: 1704.17, max: 1746.15
Date: 07-20 at 02:19:06, #particle: 20, iter: 41, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1677.07(22), mean: 1723.97, max: 1771.19
Date: 07-20 at 02:20:52, #particle: 20, iter: 42, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1677.07(22), mean: 1701.21, max: 1750.56
Date: 07-20 at 02:22:36, #particle: 20, iter: 43, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 1698.80, max: 1734.02
Date: 07-20 at 02:24:07, #particle: 20, iter: 44, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 1706.73, max: 1751.27
Date: 07-20 at 02:25:56, #particle: 20, iter: 45, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 1695.41, max: 1733.58
Date: 07-20 at 02:27:38, #particle: 20, iter: 46, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 1695.41, max: 1733.58
Date: 07-20 at 02:29:05, #particle: 20, iter: 47, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 1722.64, max: 1799.80
Date: 07-20 at 02:30:55, #particle: 20, iter: 48, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 1694.89, max: 1728.38
Date: 07-20 at 02:32:34, #particle: 20, iter: 49, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 1694.24, max: 1723.02
Date: 07-20 at 02:34:10, #particle: 20, iter: 50, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 1711.55, max: 1755.17
Date: 07-20 at 02:35:57, #particle: 20, iter: 51, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 1701.45, max: 1766.76
Date: 07-20 at 02:37:36, #particle: 20, iter: 52, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 1698.58, max: 1780.72
Date: 07-20 at 02:39:24, #particle: 20, iter: 53, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 1696.05, max: 1757.65
Date: 07-20 at 02:41:04, #particle: 20, iter: 54, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 1688.94, max: 1717.77
Date: 07-20 at 02:42:45, #particle: 20, iter: 55, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 1687.90, max: 1762.91
Date: 07-20 at 02:44:28, #particle: 20, iter: 56, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 1682.72, max: 1697.61
Date: 07-20 at 02:46:06, #particle: 20, iter: 57, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 1681.24, max: 1697.61
Date: 07-20 at 02:47:48, #particle: 20, iter: 58, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 1681.24, max: 1697.61
Date: 07-20 at 02:49:32, #particle: 20, iter: 59, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 1683.73, max: 1697.61
Date: 07-20 at 02:51:10, #particle: 20, iter: 60, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 1683.56, max: 1697.61
Date: 07-20 at 02:52:54, #particle: 20, iter: 61, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 1683.56, max: 1697.61
Date: 07-20 at 02:54:38, #particle: 20, iter: 62, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 1683.47, max: 1697.61
Date: 07-20 at 02:56:18, #particle: 20, iter: 64, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1670.29(22), mean: 2195.72, max: 2834.76
