Date: 01-19 at 08:00:19, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1731.77(6), mean: 3987.36, max: 4681.47
Date: 01-19 at 08:01:19, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1461.85(12), mean: 3446.37, max: 4421.74
Date: 01-19 at 08:02:12, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1416.90(11), mean: 3423.52, max: 4385.97
Date: 01-19 at 08:03:06, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1408.93(11), mean: 3123.69, max: 3875.59
Date: 01-19 at 08:04:04, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1388.91(11), mean: 3135.80, max: 3892.26
Date: 01-19 at 08:05:07, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1384.13(11), mean: 2521.01, max: 3186.70
Date: 01-19 at 08:06:10, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1324.20(10), mean: 1491.53, max: 1671.46
Date: 01-19 at 08:07:08, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1317.58(10), mean: 1548.36, max: 1736.02
Date: 01-19 at 08:08:09, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1317.58(10), mean: 1537.38, max: 1778.53
Date: 01-19 at 08:09:11, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1309.71(10), mean: 1436.68, max: 1550.49
Date: 01-19 at 08:10:10, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1302.92(10), mean: 1469.38, max: 1602.19
Date: 01-19 at 08:11:10, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1284.73(10), mean: 1374.54, max: 1488.62
Date: 01-19 at 08:12:07, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1284.73(10), mean: 1375.64, max: 1488.63
Date: 01-19 at 08:13:04, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1284.73(10), mean: 1379.63, max: 1488.31
Date: 01-19 at 08:14:00, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1275.70(10), mean: 1354.38, max: 1508.23
Date: 01-19 at 08:14:58, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1255.76(11), mean: 1348.99, max: 1484.23
Date: 01-19 at 08:15:59, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1244.58(10), mean: 1299.61, max: 1379.64
Date: 01-19 at 08:16:54, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1244.38(10), mean: 1296.64, max: 1368.02
Date: 01-19 at 08:17:57, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1244.37(9), mean: 1261.61, max: 1307.25
Date: 01-19 at 08:18:54, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1244.37(9), mean: 1256.70, max: 1290.65
Date: 01-19 at 08:19:49, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1243.60(10), mean: 1262.76, max: 1322.56
Date: 01-19 at 08:20:43, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1243.60(10), mean: 1285.76, max: 1352.26
Date: 01-19 at 08:21:41, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1243.60(10), mean: 1290.32, max: 1364.24
Date: 01-19 at 08:22:39, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1243.60(10), mean: 1252.95, max: 1279.57
Date: 01-19 at 08:23:38, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1243.60(10), mean: 1250.25, max: 1282.59
Date: 01-19 at 08:24:40, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1243.60(10), mean: 3397.61, max: 4184.73
Date: 01-19 at 08:25:33, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1243.60(10), mean: 2302.87, max: 3375.30
Date: 01-19 at 08:26:27, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1243.60(10), mean: 1797.31, max: 2706.10
Date: 01-19 at 08:27:22, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1243.60(10), mean: 1668.47, max: 2231.16
Date: 01-19 at 08:28:19, #particle: 15, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1239.95(9), mean: 3479.09, max: 4458.54
Date: 01-19 at 08:29:12, #particle: 15, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1209.53(9), mean: 2774.94, max: 4222.74
